계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,본청인건비,인건비(기금인건비),일반지출,일반공공행정,일반회계,2008,관세청,관세행정지원,인건비(총액인건비대상),재정·금융,78399.0,78399.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반공공행정,일반회계,2008,관세청,관세행정지원,중앙관세분석소기본경비,재정·금융,6773.0,6773.0
,밀수감시단속,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,밀수감시단속,밀수감시단속,재정·금융,40353.0,40353.0
,조사감시장비현대화,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,밀수감시단속,조사감시장비현대화,재정·금융,2154767.0,2154767.0
,국제공항만운영지원,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,세관행정,국제공항만운영지원,재정·금융,70836.0,70836.0
,수출입통관및물류촉진지원,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,수출입통관,물류촉진및무역원활화,재정·금융,59623.0,59623.0
,수출입통관및물류촉진지원,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,수출입통관,여행자통관선진화,재정·금융,14400.0,14400.0
,관세행정정보화,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,정보화및국제협력,정보관리,재정·금융,17742.0,17742.0
,국제교역협력,주요사업비(기금사업비),일반지출,일반공공행정,일반회계,2008,관세청,정보화및국제협력,국제협력,재정·금융,161361.0,161361.0
손익계정,국제교육 교류.협력 활성화,주요사업비(기금사업비),일반지출,교육,국립국제교육원,2008,교육인적자원부,국제교육진흥원 지원,국제교육 교류.협력 활성화,평생·직업교육,6783881.0,6783881.0
손익계정,국제교육진흥원 기본경비,기본경비(경상운영비),일반지출,교육,국립국제교육원,2008,교육인적자원부,국제교육진흥원 지원,국제교육진흥원 기본경비,평생·직업교육,30839.0,30839.0
,기금운영비,기본경비(경상운영비),일반지출,사회복지,사립학교교직원연금기금,2008,교육인적자원부,사립학교교직원연금제도 운용(기금운영비),기타경비,공적연금,45000.0,45000.0
,기금운영비,기본경비(경상운영비),일반지출,교육,사학진흥기금,2008,교육인적자원부,대학교육 역량강화(기금운영비),기타경비,고등교육,10984.0,10984.0
,국립대학 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,국립대학 운영지원,일반대학 기본경비,고등교육,586245.0,586245.0
,학술연구기관 지원(R&D),주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,학술연구 역량 강화,국제백신연구소 지원,고등교육,5319148.0,5319148.0
,한국바로알리기,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,한국사 연구 진흥,한일역사공동위원회 활동지원,고등교육,86346.0,86346.0
,교육차관사업(일반회계),주요사업비(기금사업비),내부거래지출(예산=>기금간거래),교육,일반회계,2008,교육인적자원부,회계기금간거래(예수원금상환),일반회계에서 공공자금관리기금으로 상환,고등교육,41201629.0,41201629.0
,서울대AID차관사업(일반회계),주요사업비(기금사업비),내부거래지출(예산=>기금간거래),교육,일반회계,2008,교육인적자원부,회계기금간거래(예수원금상환),일반회계에서 공공자금관리기금으로 상환,고등교육,191977.0,191977.0
,교육차관사업(일반회계),주요사업비(기금사업비),내부거래지출(예산=>기금간거래),교육,일반회계,2008,교육인적자원부,회계기금간거래(예수이자상환),일반회계에서 공공자금관리기금으로 상환,고등교육,5156205.0,5156205.0
,서울대AID차관사업(일반회계),주요사업비(기금사업비),내부거래지출(예산=>기금간거래),교육,일반회계,2008,교육인적자원부,회계기금간거래(예수이자상환),일반회계에서 공공자금관리기금으로 상환,고등교육,57024.0,57024.0
,교육혁신위원회 운영,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,교육혁신위원회 운영,교육일반,36570.0,36570.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,감사관 기본경비,교육일반,3829.0,3829.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,교육과정정책관 기본경비,교육일반,7215.0,7215.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,국제교육정보화국 기본경비,교육일반,73200.0,73200.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,대학지원국 기본경비,교육일반,9599.0,9599.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,대학혁신추진단 기본경비,교육일반,4060.0,4060.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,재정기획관 기본경비,교육일반,8105.0,8105.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,정책조정관 기본경비,교육일반,29140.0,29140.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,정책홍보관리실 기본경비,교육일반,10100.0,10100.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,지방교육지원국 기본경비,교육일반,16185.0,16185.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,평생학습국 기본경비,교육일반,6649.0,6649.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,학교정책관 기본경비,교육일반,76375.0,76375.0
,본부 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,혁신인사기획관 기본경비,교육일반,59591.0,59591.0
,본부 인건비,인건비(기금인건비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,본부 인건비,교육일반,47220.0,47220.0
,소속기관 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,교원소청심사위원회 기본경비,교육일반,2782.0,2782.0
,소속기관 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,교육인적자원연수원 기본경비,교육일반,5212.0,0.0
,소속기관 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,국립특수교육원 기본경비,교육일반,44758.0,44758.0
,소속기관 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,국사편찬위원회 기본경비,교육일반,36606.0,36606.0
,소속기관 기본경비,기본경비(경상운영비),일반지출,교육,일반회계,2008,교육인적자원부,교육인적자원 행정지원,학술원 기본경비,교육일반,35542.0,35542.0
,교육인적자원연수원 연수생 교육훈련 지원(수입대체경비),주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,초중등교육여건 개선,교육인적자원연수원 연수생 교육훈련지원,유아및초중등교육,30280.0,30280.0
,장애학생 통합교육 기반구축,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,특수교육 지원,장애학생 통합교육 기반구축,유아및초중등교육,146301.0,138573.0
,초중등교육 역량강화,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,학교교육 내실화,교직단체 파트너쉽 형성 기반조성,유아및초중등교육,7700.0,7700.0
,국제교육교류 협력지원,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,국제교육 협력 증진,국제교육교류 협력지원,평생·직업교육,3068864.0,3068864.0
,외국인유학생 유치사업,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,국제교육 협력 증진,외국인유학생 유치사업,평생·직업교육,54600.0,54600.0
,재외동포교육 운영지원,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,국제교육 협력 증진,재외동포교육 운영지원,평생·직업교육,28240006.0,26066093.0
,인적자원통계정보 체제 구축,주요사업비(기금사업비),일반지출,교육,일반회계,2008,교육인적자원부,인적자원정책 기반강화,인적자원통계정보 체제 구축,평생·직업교육,189362.0,189362.0
,기금운영비,기본경비(경상운영비),일반지출,교육,학자금대출신용보증기금,2008,교육인적자원부,대학생 복지지원(기금운영비),기타경비,고등교육,25955.0,25955.0
국가유공자지원자금,기금운영비,기본경비(경상운영비),일반지출,사회복지,보훈기금,2008,국가보훈처,보훈행정,복지사업운영,보훈,4472.0,4472.0
,기금운영비,기본경비(경상운영비),일반지출,사회복지,순국선열애국지사사업기금,2008,국가보훈처,보훈행정,애지기금운영,보훈,2424.0,2424.0
,보훈단체지원,주요사업비(기금사업비),일반지출,사회복지,일반회계,2008,국가보훈처,보훈관리,상이군경체육대회등,보훈,125513.0,125513.0
,기타의료지원,주요사업비(기금사업비),일반지출,사회복지,일반회계,2008,국가보훈처,보훈복지,고엽제역학조사,보훈,2330.0,2330.0
,공훈심사,주요사업비(기금사업비),일반지출,사회복지,일반회계,2008,국가보훈처,보훈선양,독립유공자발굴.포상,보훈,14642.0,14642.0
