계정명,세출예산액,세출예산현액,이용및이체증액,이용및이체감액,전용증액,전용감액,불용액,지출금액,회계명,회계연도,다음년도이월액,소관명,전년도이월액,예비비지출결정증액,예비비지출결정감액,초과지출승인액
지역자율계정,0.0,160000000.0,0.0,0.0,0.0,0.0,0.0,160000000.0,국가균형발전특별회계,2020,0.0,중소벤처기업부,160000000.0,0.0,0.0,0.0
지역지원계정,449895000000.0,473774720000.0,0.0,0.0,10414000.0,-10414000.0,899810.0,472773820190.0,국가균형발전특별회계,2020,1000000000.0,중소벤처기업부,23879720000.0,0.0,0.0,0.0
,258630000000.0,258630000000.0,0.0,0.0,0.0,0.0,0.0,258630000000.0,소재부품장비경쟁력강화특별회계,2020,0.0,중소벤처기업부,0.0,0.0,0.0,0.0
,13576894000000.0,13793057602000.0,0.0,0.0,3485280000.0,-3485280000.0,5505039050.0,13779431626530.0,일반회계,2020,8120936420.0,중소벤처기업부,4595767000.0,211567835000.0,0.0,0.0
,725084000000.0,742820491000.0,5000000000.0,-5000000000.0,2082295000.0,-2082295000.0,32058967210.0,710728975050.0,일반회계,2020,32548740.0,중앙선거관리위원회,166491000.0,17765800000.0,-195800000.0,0.0
,0.0,4193660000.0,4193660000.0,0.0,0.0,0.0,139355160.0,4054304840.0,일반회계,2020,0.0,진실·화해를위한과거사정리위원회,0.0,0.0,0.0,0.0
손익계정,0.0,6375606210.0,6317879210.0,0.0,178000000.0,-178000000.0,1437408780.0,4938197430.0,국립마산병원,2020,0.0,질병관리청,0.0,0.0,0.0,57727000.0
자본계정,0.0,2474668120.0,2474668120.0,0.0,0.0,0.0,73558770.0,2391409350.0,국립마산병원,2020,9700000.0,질병관리청,0.0,0.0,0.0,0.0
손익계정,0.0,4536140990.0,4536140990.0,0.0,39701000.0,-39701000.0,1003177470.0,3532963520.0,국립목포병원,2020,0.0,질병관리청,0.0,0.0,0.0,0.0
자본계정,0.0,209764160.0,209764160.0,0.0,0.0,0.0,34985170.0,59221990.0,국립목포병원,2020,115557000.0,질병관리청,0.0,0.0,0.0,0.0
,215336000000.0,862140226480.0,550737126480.0,-702900000.0,6828138000.0,-6828138000.0,15798216730.0,633573915250.0,일반회계,2020,212768094500.0,질병관리청,0.0,96770000000.0,0.0,0.0
,472882000000.0,472969300000.0,0.0,0.0,1423912000.0,-1423912000.0,20584131770.0,451899268230.0,일반회계,2020,485900000.0,통계청,0.0,0.0,0.0,87300000.0
,355755000000.0,356078002150.0,0.0,0.0,1099919000.0,-1099919000.0,15925387880.0,339526469500.0,일반회계,2020,626144770.0,통일부,323002150.0,0.0,0.0,0.0
손익계정,519411000000.0,519411000000.0,0.0,0.0,2747000000.0,-2747000000.0,5197456060.0,514213543940.0,특허청,2020,0.0,특허청,0.0,0.0,0.0,0.0
자본계정,115994000000.0,115994000000.0,0.0,0.0,0.0,0.0,1150089510.0,114843910490.0,특허청,2020,0.0,특허청,0.0,0.0,0.0,0.0
,1465203000000.0,1477375696970.0,4684000000.0,-4684000000.0,2806629000.0,-2806629000.0,13026950920.0,1455684304810.0,일반회계,2020,8664441240.0,해양경찰청,12172696970.0,0.0,0.0,0.0
항만계정,1531292000000.0,1767266033050.0,0.0,0.0,33609194000.0,-33609194000.0,38776845020.0,1644754403850.0,교통시설특별회계,2020,83734784180.0,해양수산부,235974033050.0,0.0,0.0,0.0
제주특별자치도계정,63583000000.0,75332000000.0,0.0,0.0,0.0,0.0,1608500000.0,48863000000.0,국가균형발전특별회계,2020,24860500000.0,해양수산부,11749000000.0,0.0,0.0,0.0
지역자율계정,48735000000.0,48735000000.0,0.0,0.0,0.0,0.0,0.0,48735000000.0,국가균형발전특별회계,2020,0.0,해양수산부,0.0,0.0,0.0,0.0
지역지원계정,44021000000.0,52674800000.0,0.0,0.0,0.0,0.0,0.0,48364201000.0,국가균형발전특별회계,2020,4310599000.0,해양수산부,8653800000.0,0.0,0.0,0.0
구조개선사업계정,651022000000.0,666375979270.0,0.0,0.0,27521464000.0,-27521464000.0,11764700860.0,649410568390.0,농어촌구조개선특별회계,2020,5200710020.0,해양수산부,15353979270.0,0.0,0.0,0.0
농어촌특별세사업계정,822238000000.0,835362874910.0,0.0,0.0,500000000.0,-500000000.0,6458496520.0,820336201830.0,농어촌구조개선특별회계,2020,8568176560.0,해양수산부,13124874910.0,0.0,0.0,0.0
투자계정,66036000000.0,66036000000.0,0.0,0.0,20000000.0,-20000000.0,8552291040.0,57483708960.0,에너지및자원사업특별회계,2020,0.0,해양수산부,0.0,0.0,0.0,0.0
,3054554000000.0,3073770767720.0,10419331000.0,-10419331000.0,13626712000.0,-13626712000.0,26910448230.0,3034480601480.0,일반회계,2020,12379718010.0,해양수산부,19216767720.0,0.0,0.0,0.0
세종특별자치시계정,2899000000.0,2899000000.0,0.0,0.0,0.0,0.0,0.0,2899000000.0,국가균형발전특별회계,2020,0.0,행정안전부,0.0,0.0,0.0,0.0
제주특별자치도계정,8998000000.0,10218600000.0,0.0,0.0,0.0,0.0,0.0,9358600000.0,국가균형발전특별회계,2020,860000000.0,행정안전부,1220600000.0,0.0,0.0,0.0
지역자율계정,214942000000.0,214942000000.0,0.0,0.0,0.0,0.0,0.0,214942000000.0,국가균형발전특별회계,2020,0.0,행정안전부,0.0,0.0,0.0,0.0
지역지원계정,315350000000.0,323953500000.0,0.0,0.0,0.0,0.0,469848440.0,290414651560.0,국가균형발전특별회계,2020,33069000000.0,행정안전부,8603500000.0,0.0,0.0,0.0
,67577508000000.0,68555418298550.0,39676000000.0,-55162511890.0,21218885000.0,-21218885000.0,56519842840.0,68431598605140.0,일반회계,2020,67299850570.0,행정안전부,121479224440.0,871917586000.0,0.0,0.0
,308757000000.0,308757000000.0,0.0,0.0,0.0,0.0,0.0,308757000000.0,일반회계,2020,0.0,행정중심복합도시건설청,0.0,0.0,0.0,0.0
,320527000000.0,333465151480.0,0.0,0.0,12153891000.0,-12153891000.0,3130338730.0,319516914640.0,행정중심복합도시건설특별회계,2020,10817898110.0,행정중심복합도시건설청,12938151480.0,0.0,0.0,0.0
,51870000000.0,53650024690.0,0.0,0.0,0.0,0.0,4420769750.0,49229254940.0,일반회계,2020,0.0,헌법재판소,1780024690.0,0.0,0.0,0.0
세종특별자치시계정,11244000000.0,11244000000.0,0.0,0.0,0.0,0.0,0.0,11244000000.0,국가균형발전특별회계,2020,0.0,환경부,0.0,0.0,0.0,0.0
제주특별자치도계정,38182000000.0,42757500000.0,0.0,0.0,0.0,0.0,1765000000.0,40992500000.0,국가균형발전특별회계,2020,0.0,환경부,4575500000.0,0.0,0.0,0.0
지역자율계정,96281000000.0,136023300000.0,0.0,0.0,0.0,0.0,6272000000.0,129751300000.0,국가균형발전특별회계,2020,0.0,환경부,39742300000.0,0.0,0.0,0.0
지역지원계정,494981000000.0,495340500000.0,0.0,0.0,0.0,0.0,20565000000.0,474775500000.0,국가균형발전특별회계,2020,0.0,환경부,359500000.0,0.0,0.0,0.0
농어촌특별세사업계정,56132000000.0,56132000000.0,0.0,0.0,0.0,0.0,0.0,56132000000.0,농어촌구조개선특별회계,2020,0.0,환경부,0.0,0.0,0.0,0.0
투자계정,1325048000000.0,1325439167000.0,0.0,0.0,18000000000.0,-18000000000.0,84108404270.0,1241133129730.0,에너지및자원사업특별회계,2020,197633000.0,환경부,391167000.0,0.0,0.0,0.0
,5727787000000.0,5909798143350.0,0.0,0.0,15844630000.0,-15844630000.0,2910610320.0,5902633716220.0,일반회계,2020,4253816810.0,환경부,7377143350.0,174634000000.0,0.0,0.0
,6523079000000.0,6782970903150.0,82742282000.0,-82742282000.0,46802073000.0,-46802073000.0,61495340630.0,6607990006250.0,환경개선특별회계,2020,113485556270.0,환경부,85257903150.0,174634000000.0,0.0,0.0
,20785000000.0,22937492290.0,0.0,0.0,0.0,0.0,5255704070.0,15235097660.0,일반회계,2019,2446690560.0,가습기살균제사건과 4·16세월호참사 특별조사위원회,2152492290.0,0.0,0.0,0.0
,132418000000.0,133791003960.0,0.0,0.0,992905000.0,-992905000.0,4030676250.0,126080021800.0,일반회계,2019,3680305910.0,감사원,1353003960.0,0.0,0.0,20000000.0
손익계정,78291000000.0,78291000000.0,0.0,0.0,831983000.0,-831983000.0,6312278910.0,71978721090.0,경찰병원,2019,0.0,경찰청,0.0,0.0,0.0,0.0
자본계정,2541000000.0,2541000000.0,0.0,0.0,0.0,0.0,122903220.0,2418096780.0,경찰병원,2019,0.0,경찰청,0.0,0.0,0.0,0.0
제주특별자치도계정,4267000000.0,4267000000.0,0.0,0.0,0.0,0.0,0.0,4267000000.0,국가균형발전특별회계,2019,0.0,경찰청,0.0,0.0,0.0,0.0
,10947082000000.0,10964575947520.0,0.0,0.0,96960341000.0,-96960341000.0,282529900750.0,10673002791240.0,일반회계,2019,9043255530.0,경찰청,17046947520.0,447000000.0,0.0,0.0
제주특별자치도계정,7329000000.0,7329000000.0,0.0,0.0,0.0,0.0,339080000.0,6989920000.0,국가균형발전특별회계,2019,0.0,고용노동부,0.0,0.0,0.0,0.0
지역지원계정,90291000000.0,90291000000.0,0.0,0.0,0.0,0.0,0.0,88082000000.0,국가균형발전특별회계,2019,2209000000.0,고용노동부,0.0,0.0,0.0,0.0
투자계정,110203000000.0,110203000000.0,0.0,0.0,0.0,0.0,10378850.0,110192621150.0,에너지및자원사업특별회계,2019,0.0,고용노동부,0.0,0.0,0.0,0.0
,6993037000000.0,7094126561730.0,0.0,0.0,30833855000.0,-30833855000.0,179119788640.0,6911807974890.0,일반회계,2019,3198798200.0,고용노동부,2589561730.0,98500000000.0,0.0,0.0
,131295000000.0,132679394600.0,0.0,0.0,514670000.0,-514670000.0,4260985300.0,127236722160.0,일반회계,2019,1181687140.0,공정거래위원회,1083384600.0,301010000.0,0.0,0.0
세종특별자치시계정,804000000.0,804000000.0,0.0,0.0,0.0,0.0,0.0,804000000.0,국가균형발전특별회계,2019,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
제주특별자치도계정,740000000.0,740000000.0,0.0,0.0,0.0,0.0,0.0,740000000.0,국가균형발전특별회계,2019,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
지역지원계정,185261000000.0,187843700000.0,0.0,0.0,0.0,0.0,300000000.0,163894700000.0,국가균형발전특별회계,2019,23649000000.0,과학기술정보통신부,2582700000.0,0.0,0.0,0.0
손익계정,27408000000.0,27408000000.0,0.0,0.0,610000000.0,-610000000.0,811869600.0,26596130400.0,국립과천과학관,2019,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
자본계정,6998000000.0,7047650000.0,0.0,0.0,1200000000.0,-1200000000.0,428481480.0,6259475180.0,국립과천과학관,2019,359693340.0,과학기술정보통신부,49650000.0,0.0,0.0,0.0
손익계정,24539000000.0,24539000000.0,0.0,0.0,445727000.0,-445727000.0,724606410.0,23814393590.0,국립중앙과학관,2019,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
자본계정,12879000000.0,12879000000.0,0.0,0.0,0.0,0.0,253217010.0,6391449060.0,국립중앙과학관,2019,6234333930.0,과학기술정보통신부,0.0,0.0,0.0,0.0
투자계정,379119000000.0,379119000000.0,0.0,0.0,0.0,0.0,2937956000.0,376181044000.0,에너지및자원사업특별회계,2019,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
,988744000000.0,988937926780.0,80500000000.0,-80500000000.0,0.0,0.0,287408825880.0,701390975900.0,우체국보험특별회계,2019,138125000.0,과학기술정보통신부,193926780.0,0.0,0.0,0.0
손익계정,3085472000000.0,3085664596540.0,0.0,0.0,0.0,0.0,444870074910.0,2640612771630.0,우체국예금특별회계,2019,181750000.0,과학기술정보통신부,192596540.0,0.0,0.0,0.0
자본계정,7405000000.0,7405000000.0,0.0,0.0,0.0,0.0,668042580.0,6736957420.0,우체국예금특별회계,2019,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
손익계정,4731262000000.0,4735387212440.0,89937000000.0,-89937000000.0,84055000000.0,-84055000000.0,826042721420.0,3906358236380.0,우편사업특별회계,2019,2986254640.0,과학기술정보통신부,4125212440.0,0.0,0.0,0.0
자본계정,188492000000.0,221527892620.0,0.0,0.0,0.0,0.0,31250586800.0,174542258490.0,우편사업특별회계,2019,15735047330.0,과학기술정보통신부,33035892620.0,0.0,0.0,0.0
,6693530000000.0,6700743720150.0,0.0,-250000000.0,2554935000.0,-2554935000.0,65470904610.0,6630697928270.0,일반회계,2019,4574887270.0,과학기술정보통신부,6928720150.0,535000000.0,0.0,0.0
,551334400000.0,553133339390.0,0.0,0.0,1346726000.0,-1346726000.0,23410136600.0,529199116790.0,일반회계,2019,524086000.0,관세청,1798939390.0,0.0,0.0,0.0
지역지원계정,683902000000.0,706661000000.0,0.0,0.0,0.0,0.0,0.0,664101000000.0,국가균형발전특별회계,2019,42560000000.0,교육부,22759000000.0,0.0,0.0,0.0
,3815338000000.0,3815338000000.0,0.0,0.0,0.0,0.0,0.0,3815338000000.0,유아교육지원특별회계,2019,0.0,교육부,0.0,0.0,0.0,0.0
,70537248000000.0,70554844450220.0,3091564000.0,-3091564000.0,2007700000.0,-2007700000.0,196020552070.0,70346368512660.0,일반회계,2019,12455385490.0,교육부,4828484220.0,186750000.0,0.0,12581216000.0
제주특별자치도계정,2018000000.0,2018000000.0,0.0,0.0,0.0,0.0,222750000.0,1795250000.0,국가균형발전특별회계,2019,0.0,국가보훈처,0.0,0.0,0.0,0.0
투자계정,20831000000.0,20831000000.0,0.0,0.0,0.0,0.0,2105546050.0,18725453950.0,에너지및자원사업특별회계,2019,0.0,국가보훈처,0.0,0.0,0.0,0.0
,5346322000000.0,5351905012200.0,302000000.0,-302000000.0,1499873000.0,-1499873000.0,63433242140.0,5274958091750.0,일반회계,2019,13513678310.0,국가보훈처,5583012200.0,0.0,0.0,0.0
,36683000000.0,38972755000.0,0.0,0.0,256100000.0,-256100000.0,2482090600.0,36267655800.0,일반회계,2019,223008600.0,국가인권위원회,272200000.0,2017555000.0,0.0,0.0
,544560000000.0,551779406980.0,0.0,0.0,0.0,0.0,23405992600.0,515025369380.0,일반회계,2019,13348045000.0,국가정보원,7219406980.0,0.0,0.0,0.0
투자계정,11415000000.0,11415000000.0,0.0,0.0,0.0,0.0,264900000.0,11150100000.0,에너지및자원사업특별회계,2019,0.0,국무조정실 및 국무총리비서실,0.0,0.0,0.0,0.0
,572565000000.0,576182727000.0,0.0,0.0,148436000.0,-148436000.0,25247669190.0,550901159810.0,일반회계,2019,33898000.0,국무조정실 및 국무총리비서실,207292000.0,3410435000.0,0.0,0.0
,87498000000.0,87498000000.0,0.0,0.0,1819614000.0,-1819614000.0,7505902050.0,79992097950.0,일반회계,2019,0.0,국민권익위원회,0.0,0.0,0.0,0.0
,792141000000.0,929287076530.0,0.0,0.0,6922749000.0,-6922749000.0,33437603340.0,829480158500.0,국방·군사시설이전특별회계,2019,66369314690.0,국방부,137146076530.0,0.0,0.0,0.0
,31323761000000.0,31815926286860.0,8136530030.0,-8136530030.0,272536282000.0,-272536282000.0,474496586730.0,30885576772760.0,일반회계,2019,455852927370.0,국방부,492165286860.0,0.0,0.0,0.0
,493318000000.0,557265292630.0,0.0,0.0,85102000.0,-85102000.0,26484432120.0,496955776440.0,주한미군기지이전특별회계,2019,33825084070.0,국방부,63947292630.0,0.0,0.0,0.0
,1744917000000.0,1745104000000.0,7384269000.0,-7384269000.0,1050747000.0,-1050747000.0,32804616910.0,1712157184090.0,일반회계,2019,142199000.0,국세청,0.0,0.0,0.0,187000000.0
공항계정,672243000000.0,718242686040.0,436000000.0,-436000000.0,368050000.0,-368050000.0,94220796620.0,606775737490.0,교통시설특별회계,2019,17246151930.0,국토교통부,45999686040.0,0.0,0.0,0.0
교통체계관리계정,284561000000.0,285237500000.0,0.0,0.0,0.0,0.0,749368350.0,252418678930.0,교통시설특별회계,2019,32069452720.0,국토교통부,676500000.0,0.0,0.0,0.0
도로계정,9408357000000.0,9700203899990.0,0.0,0.0,200372007000.0,-200372007000.0,299298713100.0,9326552775570.0,교통시설특별회계,2019,74352411320.0,국토교통부,259975899990.0,31871000000.0,0.0,0.0
철도계정,3968916000000.0,3969023800000.0,0.0,0.0,23918920000.0,-23918920000.0,1068502360.0,3967807147240.0,교통시설특별회계,2019,148150400.0,국토교통부,107800000.0,0.0,0.0,0.0
세종특별자치시계정,19314000000.0,19849148850.0,0.0,0.0,0.0,0.0,36705500.0,19812443350.0,국가균형발전특별회계,2019,0.0,국토교통부,535148850.0,0.0,0.0,0.0
제주특별자치도계정,67643000000.0,67643000000.0,0.0,0.0,0.0,0.0,625000000.0,62543000000.0,국가균형발전특별회계,2019,4475000000.0,국토교통부,0.0,0.0,0.0,0.0
지역자율계정,1112137000000.0,1113554000000.0,0.0,0.0,0.0,0.0,5682808000.0,1107871192000.0,국가균형발전특별회계,2019,0.0,국토교통부,0.0,1417000000.0,0.0,0.0
지역지원계정,1808210000000.0,2058973250910.0,70000000.0,-70000000.0,183800126000.0,-183800126000.0,109410231800.0,1848536953610.0,국가균형발전특별회계,2019,101026065500.0,국토교통부,250763250910.0,0.0,0.0,0.0
투자계정,18680000000.0,18680000000.0,0.0,0.0,0.0,0.0,605424910.0,18074575090.0,에너지및자원사업특별회계,2019,0.0,국토교통부,0.0,0.0,0.0,0.0
,19820838000000.0,19904378069490.0,141889768000.0,-141889768000.0,40652511000.0,-40652511000.0,139866997320.0,19717199760310.0,일반회계,2019,47311311860.0,국토교통부,46263183490.0,37096886000.0,0.0,180000000.0
,264632000000.0,264731363630.0,0.0,0.0,0.0,0.0,2678543270.0,232616820360.0,혁신도시건설특별회계,2019,29436000000.0,국토교통부,99363630.0,0.0,0.0,0.0
,640904000000.0,648748673830.0,0.0,0.0,1410208000.0,-1410208000.0,46294933470.0,589543340760.0,일반회계,2019,12910399600.0,국회,7844673830.0,1300000000.0,-1300000000.0,0.0
,3074360000000.0,3074760839090.0,0.0,0.0,375535000.0,-375535000.0,5734119710.0,3068824900380.0,일반회계,2019,201819000.0,금융위원회,237269090.0,163570000.0,0.0,0.0
,390531000000.0,401870205550.0,567104000.0,-567104000.0,3643461000.0,-3643461000.0,10702862930.0,382747933120.0,일반회계,2019,8419409500.0,기상청,11339205550.0,0.0,0.0,0.0
,16102500500000.0,13986306344320.0,0.0,0.0,1858906000.0,-1858906000.0,1370832671890.0,12604051296850.0,일반회계,2019,11422375580.0,기획재정부,6278707320.0,600501100000.0,-2722973963000.0,0.0
세종특별자치시계정,8267000000.0,8267000000.0,0.0,0.0,0.0,0.0,0.0,8267000000.0,국가균형발전특별회계,2019,0.0,농림축산식품부,0.0,0.0,0.0,0.0
제주특별자치도계정,42361000000.0,42361000000.0,0.0,0.0,0.0,0.0,0.0,36835000000.0,국가균형발전특별회계,2019,5526000000.0,농림축산식품부,0.0,0.0,0.0,0.0
지역자율계정,1360764000000.0,1596988408000.0,0.0,0.0,0.0,0.0,1269000000.0,1504762008000.0,국가균형발전특별회계,2019,90957400000.0,농림축산식품부,235084408000.0,1140000000.0,0.0,0.0
지역지원계정,3858000000.0,3897500000.0,0.0,0.0,0.0,0.0,0.0,3897500000.0,국가균형발전특별회계,2019,0.0,농림축산식품부,39500000.0,0.0,0.0,0.0
구조개선사업계정,5334983000000.0,5608087859000.0,65221000000.0,-65221000000.0,34488479000.0,-34488479000.0,324799317080.0,5194234900130.0,농어촌구조개선특별회계,2019,89053641790.0,농림축산식품부,203812859000.0,69292000000.0,0.0,0.0
농어촌특별세사업계정,4571213000000.0,4578729539800.0,0.0,0.0,3796000.0,-3796000.0,172089183150.0,4327755867670.0,농어촌구조개선특별회계,2019,78884488980.0,농림축산식품부,7516539800.0,0.0,0.0,0.0
손익계정,2074834000000.0,2166950000000.0,0.0,0.0,135721227000.0,-135721227000.0,56844070.0,2166893155930.0,양곡관리특별회계,2019,0.0,농림축산식품부,0.0,92116000000.0,0.0,0.0
융자계정,9332000000.0,9332000000.0,0.0,0.0,0.0,0.0,0.0,9332000000.0,에너지및자원사업특별회계,2019,0.0,농림축산식품부,0.0,0.0,0.0,0.0
투자계정,30096000000.0,30096000000.0,0.0,0.0,0.0,0.0,1642856000.0,28453144000.0,에너지및자원사업특별회계,2019,0.0,농림축산식품부,0.0,0.0,0.0,0.0
,6284175000000.0,6662248142500.0,0.0,0.0,1344937000.0,-1344937000.0,21183975930.0,6638580667800.0,일반회계,2019,2483498770.0,농림축산식품부,9316995500.0,368756147000.0,0.0,0.0
제주특별자치도계정,5313000000.0,5313000000.0,0.0,0.0,0.0,0.0,0.0,5313000000.0,국가균형발전특별회계,2019,0.0,농촌진흥청,0.0,0.0,0.0,0.0
지역자율계정,75076000000.0,75196000000.0,0.0,0.0,0.0,0.0,0.0,75196000000.0,국가균형발전특별회계,2019,0.0,농촌진흥청,0.0,120000000.0,0.0,0.0
지역지원계정,25667000000.0,25667000000.0,0.0,0.0,0.0,0.0,16807360.0,25171192640.0,국가균형발전특별회계,2019,479000000.0,농촌진흥청,0.0,0.0,0.0,0.0
구조개선사업계정,33078000000.0,33078000000.0,0.0,0.0,0.0,0.0,62385050.0,33015614950.0,농어촌구조개선특별회계,2019,0.0,농촌진흥청,0.0,0.0,0.0,0.0
