사업규모설명,회계연도,소관명,총사업비,사업유형대분류,사업유형중분류,사업유형,설계비,기타관리금액,시설부대비,총사업비명,보상비,예비비,감리비,공사비
,2023,국세청,26116,건축,업무시설(공공청사),업무시설(공공청사),1356,0,49,국세청 북광주세무서 청사 신축,0,0,2183,22528
,2023,국세청,33939,건축,업무시설(공공청사),업무시설(공공청사),1519,0,198,국세청 북대구세무서 청사 재건축,0,0,1806,30416
,2023,국세청,20831,건축,업무시설(공공청사),업무시설(공공청사),873,0,45,국세청 북전주세무서 청사 재건축,0,0,1363,18550
,2023,국세청,28511,건축,업무시설(공공청사),업무시설(공공청사),1289,0,166,국세청 서광주세무서 청사 재건축,0,0,1597,25459
,2023,국세청,29369,건축,업무시설(공공청사),업무시설(공공청사),1537,0,60,국세청 송파세무서 청사 재건축,0,0,1690,26082
,2023,국세청,35226,건축,업무시설(공공청사),업무시설(공공청사),1260,0,64,국세청 영등포세무서 청사신축,0,0,1825,32077
,2023,국세청,29975,건축,업무시설(공공청사),업무시설(공공청사),1238,0,63,국세청 은평세무서 청사 신축,0,0,1710,26964
,2023,국세청,95811,건축,업무시설(공공청사),업무시설(공공청사),3340,0,127,국세청 인천지방국세청 청사 신축,25419,8701,2724,55500
,2023,국세청,27850,건축,업무시설(공공청사),업무시설(공공청사),1422,0,57,국세청 잠실세무서 청사 재건축,0,0,1630,24741
,2023,국세청,28064,건축,업무시설(공공청사),업무시설(공공청사),1356,0,55,국세청 창원세무서 청사 신축,0,0,2484,24169
,2023,국토교통부,30500,건축,자동차 관련시설(주차장 등),자동차 관련시설(주차장 등),1300,0,100,내포 공영주차장 건립,5700,0,200,23200
,2023,국토교통부,59000,건축,자동차 관련시설(주차장 등),자동차 관련시설(주차장 등),1100,0,100,부산사상 일반산업단지 경쟁력강화사업(주차장),35300,0,200,22300
,2023,국토교통부,26400,건축,자동차 관련시설(주차장 등),자동차 관련시설(주차장 등),400,0,10,이현삼거리 서편 공영주차장 조성사업,15200,0,100,10690
,2023,국토교통부,32381,건축,자동차 관련시설(주차장 등),자동차 관련시설(주차장 등),877,0,48,자동차 대체부품인증지원센터 구축,3381,0,1234,26841
,2023,국토교통부,41677,건축,자동차 관련시설(주차장 등),자동차 관련시설(주차장 등),734,0,39,튜닝카 성능안전시험센터 건립,16400,0,1077,23427
,2023,국토교통부,394387,건축,철도 역사,철도 역사,5304,0,722,제2철도교통관제센터 건설사업,0,0,8756,379605
,2023,국토교통부,42665,건축,학교등 교육연구시설,학교 등 교육시설,1408,0,104,국토안전관리원 인재교육원 건립사업,8167,0,2970,30016
,2023,국토교통부,13491344,토목,공항,공항,474875,0,13631,가덕도신공항 건설,312680,0,158770,12531388
,2023,국토교통부,145017,토목,공항,공항,3300,0,223,김제공항건설사업,46231,0,5226,90037
,2023,국토교통부,201800,토목,공항,공항,9540,0,2968,백령도소형공항건설,3076,18136,7365,160715
,2023,국토교통부,807688,토목,공항,공항,37504,0,1134,새만금신공항 건설사업,30910,0,22681,715459
,2023,국토교통부,805044,토목,공항,공항,12182,0,1216,울릉도 소형공항 건설,18521,0,17414,755711
,2023,국토교통부,4873420,토목,공항,공항,172710,0,5740,제주 제2공항 건설,824331,442410,44821,3383408
,2023,국토교통부,30901,토목,공항,공항,1442,0,153,제주공항 관제동 신축,129,0,3307,25870
,2023,국토교통부,183311,토목,공항,공항,6324,0,342,흑산도 소형공항 건설,13889,0,5593,157163
,2023,국토교통부,2755856,토목,도로,고속국도,78741,0,2290,계양-강화 고속도로 건설,854574,117208,30589,1672454
,2023,국토교통부,1823677,토목,도로,고속국도,52210,0,2287,광주-강진 고속도로,369259,0,40177,1359744
,2023,국토교통부,373898,토목,도로,고속국도,13625,0,482,광주순환고속도로,68639,0,8785,282367
,2023,국토교통부,229919,토목,도로,고속국도,8081,0,348,김제-삼례 고속도로 확장,37986,20902,6260,156342
,2023,국토교통부,2010459,토목,도로,고속국도,35400,0,2303,김포-파주 고속도로,558532,0,35662,1378562
,2023,국토교통부,326102,토목,도로,고속국도,12353,0,496,김해공항-대동 고속도로 확장,34510,29646,8300,240797
,2023,국토교통부,2616442,토목,도로,고속국도,61914,0,3270,당진-천안 고속도로,591835,0,58987,1900436
,2023,국토교통부,1566906,토목,도로,고속국도,33344,0,1782,대구순환고속도로,378983,0,35272,1117525
,2023,국토교통부,904193,토목,도로,고속국도,23937,0,1231,대산-당진 고속도로,60261,0,19071,799693
,2023,국토교통부,793439,토목,도로,고속국도,13350,0,1164,동광주-광산 고속도로 확장사업,12234,0,17350,749341
,2023,국토교통부,568549,토목,도로,고속국도,8678,0,785,문산~도라산 고속도로 건설사업,89951,0,12741,456394
,2023,국토교통부,978786,토목,도로,고속국도,33792,0,1100,부산신항-김해 고속도로 건설사업,165326,88981,16522,673065
,2023,국토교통부,2458070,토목,도로,고속국도,66812,0,2700,새만금-전주 고속도로,424338,0,33535,1930685
,2023,국토교통부,1769483,토목,도로,고속국도,63338,0,1847,서울-양평 고속도로 건설,240147,160862,25497,1277792
,2023,국토교통부,344574,토목,도로,고속국도,10822,0,578,서창-안산 고속도로,20802,0,9921,302451
,2023,국토교통부,254803,토목,도로,고속국도,10311,0,457,서청주~증평 고속도로 확장사업,6592,12147,7724,217572
,2023,국토교통부,1000157,토목,도로,고속국도,33376,0,1119,서평택-안산 고속도로 확장,171425,90923,16750,686564
,2023,국토교통부,3822856,토목,도로,고속국도,68673,0,4137,세종-안성 고속도로 건설공사,571024,0,49800,3129222
,2023,국토교통부,973139,토목,도로,고속국도,31377,0,1061,세종-청주 고속도로 건설사업,212704,88467,15720,623810
,2023,국토교통부,380874,토목,도로,고속국도,10556,0,631,안산-북수원 고속도로 확장공사,18799,0,11204,339684
,2023,국토교통부,1688900,토목,도로,고속국도,76647,0,2158,안산~인천 고속도로 건설사업,28816,0,29088,1552191
,2023,국토교통부,7301374,토목,도로,고속국도,73172,0,5328,안성 - 구리 고속도로 건설공사,2036935,0,59466,5126473
,2023,국토교통부,1085209,토목,도로,고속국도,29948,0,1361,양평-이천 고속도로,173710,0,28518,851672
,2023,국토교통부,724015,토목,도로,고속국도,25196,0,848,울산외곽순환 고속도로 건설사업,119601,65819,13621,498930
,2023,국토교통부,1418949,토목,도로,고속국도,59064,0,1862,제천-영월 고속도로 건설,37887,54342,24941,1240853
,2023,국토교통부,450547,토목,도로,고속국도,17610,0,701,칠원-창원 고속도로 확장,43408,0,11523,377305
,2023,국토교통부,1429851,토목,도로,고속국도,32732,0,1735,파주-포천 고속도로,312944,0,22511,1059929
,2023,국토교통부,1556409,토목,도로,고속국도,37711,0,2269,포항-영덕 건설공사,122405,0,43850,1350174
,2023,국토교통부,6921247,토목,도로,고속국도,146866,0,10122,함양-울산 고속도로,522887,0,186619,6054753
,2023,국토교통부,790024,토목,도로,고속국도,9565,0,1089,화도~양평 고속도로 건설사업,86711,0,19793,672866
,2023,국토교통부,116205,토목,도로,광역도로,4167,0,187,광주하남~장성삼계 광역도로,15469,10564,3880,81938
,2023,국토교통부,250530,토목,도로,광역도로,4363,0,296,다사- 왜관 광역도로,96967,0,4509,144395
,2023,국토교통부,65593,토목,도로,광역도로,0,0,113,대전 산성~구례(2차) 광역도로 정비사업,6326,0,2581,56573
,2023,국토교통부,88297,토목,도로,광역도로,2286,0,194,동김해IC~식만JCT 광역도로,29564,0,2167,54086
,2023,국토교통부,385038,토목,도로,광역도로,11047,0,547,동부간선도로,34918,0,10494,328032
,2023,국토교통부,92531,토목,도로,광역도로,795,0,118,산업로(신답교~경주시계)확장,34612,0,2615,54391
,2023,국토교통부,66735,토목,도로,광역도로,1571,0,82,서대전IC~두계3가(국도4호선) 도로확장,19906,0,2130,43046
,2023,국토교통부,361991,토목,도로,광역도로,9903,0,537,조야~동명 광역도로,67407,0,9006,275138
,2023,국토교통부,130280,토목,도로,광역도로,1927,0,3850,천왕-광명,89240,0,2134,33129
,2023,국토교통부,298900,토목,도로,광역도로,4559,0,402,초정-화명,41365,0,8260,244314
,2023,국토교통부,173017,토목,도로,광역도로,2706,0,287,태릉~구리,35866,0,5442,128716
,2023,국토교통부,99730,토목,도로,국가지원지방도,1166,0,105,가납-상수 국지도건설,50883,0,2221,45355
,2023,국토교통부,216602,토목,도로,국가지원지방도,1743,0,236,갈천-가수 도로확장공사,125663,0,3933,85027
,2023,국토교통부,93441,토목,도로,국가지원지방도,2216,0,138,경기광주-양평 도로건설공사,25601,0,3203,62283
,2023,국토교통부,118614,토목,도로,국가지원지방도,3925,0,173,국가지원지방도67호선(함안 여항-창원 내서) 건설공사,24782,10783,3879,75072
,2023,국토교통부,98376,토목,도로,국가지원지방도,3137,0,192,국지도28호선 미로-하장 도로건설공사,1730,0,4386,88931
,2023,국토교통부,100734,토목,도로,국가지원지방도,1145,0,96,국지도82호선 화성 우정-향남 도로확장공사,54335,0,2276,42882
,2023,국토교통부,120324,토목,도로,국가지원지방도,3424,0,240,국지도88호선 도계-영월,4083,0,4342,108235
,2023,국토교통부,93874,토목,도로,국가지원지방도,1683,0,127,국지도88호선 지정-흥업 도로건설공사,23677,0,3279,65108
,2023,국토교통부,111481,토목,도로,국가지원지방도,1960,0,107,길상-선원 도로건설공사,56437,0,2088,50889
,2023,국토교통부,285520,토목,도로,국가지원지방도,10603,0,439,나주 금천-화순 도암,34813,25956,7709,206000
,2023,국토교통부,94102,토목,도로,국가지원지방도,3913,0,172,남원 주천 호경-고기 국가지원지방도 건설공사,2754,8555,3872,74836
,2023,국토교통부,123035,토목,도로,국가지원지방도,1620,0,152,남평-화순,30783,0,3061,87419
,2023,국토교통부,128459,토목,도로,국가지원지방도,2552,0,199,단산-부석사,9703,0,3964,112041
,2023,국토교통부,186476,토목,도로,국가지원지방도,4187,0,229,당진-서산 도로건설공사,65228,0,3620,113212
,2023,국토교통부,307034,토목,도로,국가지원지방도,3342,0,245,대동-매리,151196,0,4041,148210
,2023,국토교통부,98981,토목,도로,국가지원지방도,1463,0,283,도척-실촌 도로건설공사,35684,0,2460,59091
,2023,국토교통부,49257,토목,도로,국가지원지방도,2101,0,91,동막-개야 국지도건설,681,4478,2425,39481
,2023,국토교통부,215823,토목,도로,국가지원지방도,0,0,2976,동읍-봉강,80621,0,4354,127872
,2023,국토교통부,61059,토목,도로,국가지원지방도,1786,0,104,동향-안성,2629,0,2761,53779
,2023,국토교통부,309886,토목,도로,국가지원지방도,3860,0,416,매리-양산 국지도건설,50988,0,7877,246745
,2023,국토교통부,105568,토목,도로,국가지원지방도,1958,0,185,무심동로~오창IC,25221,0,3462,74742
,2023,국토교통부,84967,토목,도로,국가지원지방도,2759,0,121,문평-신탄진,19224,7724,2716,52423
,2023,국토교통부,88674,토목,도로,국가지원지방도,4333,0,179,봉강-무안 국지도건설,25197,0,2516,56449
,2023,국토교통부,129812,토목,도로,국가지원지방도,5559,0,247,부산 가덕대교-송정IC,0,11801,5160,107045
,2023,국토교통부,86060,토목,도로,국가지원지방도,3296,0,157,상촌~황간 도로건설공사,4409,0,2804,75394
,2023,국토교통부,183412,토목,도로,국가지원지방도,1874,0,202,생림-상동,63886,0,3657,113793
,2023,국토교통부,111800,토목,도로,국가지원지방도,2397,0,152,성환-입장(국지도70호선),35234,0,3117,70900
,2023,국토교통부,295158,토목,도로,국가지원지방도,6176,0,934,송정-문동,30109,0,7083,250856
,2023,국토교통부,90328,토목,도로,국가지원지방도,3671,0,162,순창 순창-구림,4773,8212,3370,70140
,2023,국토교통부,140842,토목,도로,국가지원지방도,1390,0,91,실촌-만선 국지도건설,91143,0,2000,46218
,2023,국토교통부,51005,토목,도로,국가지원지방도,1485,0,89,쌍백-봉수 국지도 건설,3925,0,2185,43321
,2023,국토교통부,88210,토목,도로,국가지원지방도,1985,0,137,양주 장흥-광적 국지도건설공사,19750,0,3013,63325
,2023,국토교통부,114467,토목,도로,국가지원지방도,3633,0,160,양평 서종-가평 설악,27166,10406,3686,69416
,2023,국토교통부,55403,토목,도로,국가지원지방도,1150,0,93,연금-금성 도로건설공사,1301,0,2038,50821
,2023,국토교통부,110143,토목,도로,국가지원지방도,3275,0,144,영덕 강구-축산,30813,10013,3425,62473
,2023,국토교통부,70871,토목,도로,국가지원지방도,3264,0,124,영월 주천 주천-판운,3830,6443,3076,54134
,2023,국토교통부,247565,토목,도로,국가지원지방도,3206,0,352,오남-수동,53491,0,5285,185231
,2023,국토교통부,121882,토목,도로,국가지원지방도,5077,0,224,온정-원남,3416,11080,4518,97567
,2023,국토교통부,58815,토목,도로,국가지원지방도,2500,0,109,완주 동상-진안 주천,816,5347,2729,47314
,2023,국토교통부,62724,토목,도로,국가지원지방도,2628,0,114,완주 소양-동상,1588,5702,2858,49834
,2023,국토교통부,132518,토목,도로,국가지원지방도,5129,0,227,장성 동화-서삼,11688,12047,4834,98593
,2023,국토교통부,101926,토목,도로,국가지원지방도,4199,0,185,정읍 부전-칠보,3769,9266,4090,80417
,2023,국토교통부,94655,토목,도로,국가지원지방도,4715,0,169,제천 수산-청풍,3870,8565,3791,73545
,2023,국토교통부,68424,토목,도로,국가지원지방도,2873,0,126,죽장-달산,1538,6220,2977,54690
,2023,국토교통부,109280,토목,도로,국가지원지방도,1306,0,100,중군-진상,29033,0,2994,75847
,2023,국토교통부,60537,토목,도로,국가지원지방도,1816,0,81,청양~신양IC 도로건설공사,11463,0,5083,42094
,2023,국토교통부,229883,토목,도로,국가지원지방도,4955,0,164,초지-인천(1),118642,0,4733,101389
,2023,국토교통부,112288,토목,도로,국가지원지방도,1683,0,460,칠북-북면 국지도건설,35227,0,1990,72928
,2023,국토교통부,97042,토목,도로,국가지원지방도,3394,0,149,태안 근흥 정죽 - 두야 국지도건설공사,17050,8822,2872,64755
,2023,국토교통부,107537,토목,도로,국가지원지방도,2036,0,180,포천 군내-내촌 도로건설공사,19594,0,3898,81829
,2023,국토교통부,160624,토목,도로,국가지원지방도,3490,0,194,포항 상원-청하,60867,0,4264,91809
,2023,국토교통부,138542,토목,도로,국가지원지방도,4747,0,199,포항-안동1-2 국가지원지방도 건설공사,29007,0,3405,101184
