계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림작물생산기반조성,임업·산촌,150000,150000
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),민간이전,민간자본보조,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림작물생산기반조성,임업·산촌,1204848,1204848
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림작물생산기반조성(자치단체보조금),임업·산촌,340000,340000
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림작물생산기반조성(자치단체보조금),임업·산촌,26314648,26314648
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),융자금,기타 민간융자금,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림재해복구지원,임업·산촌,6730000,9000000
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),민간이전,이차보전금,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림재해복구지원,임업·산촌,860000,860000
임업진흥사업계정,임산물소득지원,주요사업비(기금사업비),보전금,보상금,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,산림재해복구지원,임업·산촌,2000000,2000000
임업진흥사업계정,임업기계．장비보급,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,임업기계．장비보급,임업·산촌,299400,299400
임업진흥사업계정,임업기계．장비보급,주요사업비(기금사업비),여비,국내여비,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,임업기계．장비보급,임업·산촌,1152,1152
임업진흥사업계정,임업기계．장비보급,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,임업기계．장비보급,임업·산촌,55525,55525
임업진흥사업계정,임업기계．장비보급,주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림해양수산,농어촌구조개선특별회계,2007,산림청,산림경영기반구축,임업기계．장비보급,임업·산촌,1834300,1834300
