계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산외화금액,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,소속기관기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사연수원기본경비(총액인건비),0.0,경찰,0.0,115000.0,0.0,0.0,0.0,0.0
,소속기관기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,중앙학교기본경비,0.0,경찰,2355.0,3508000.0,0.0,0.0,0.0,0.0
,소속기관기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,중앙학교기본경비(총액인건비),0.0,경찰,0.0,472000.0,0.0,0.0,0.0,0.0
,소속기관인건비,인건비(기금인건비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰대학인건비,0.0,경찰,0.0,27075000.0,0.0,0.0,0.0,0.0
,소속기관인건비,인건비(기금인건비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰인재개발원인건비,0.0,경찰,0.0,11202000.0,0.0,0.0,0.0,0.0
,소속기관인건비,인건비(기금인건비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사연수원인건비,0.0,경찰,0.0,4817000.0,0.0,0.0,0.0,0.0
,소속기관인건비,인건비(기금인건비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,중앙학교인건비,0.0,경찰,0.0,58175000.0,0.0,0.0,0.0,0.0
,치안행정업무지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경무인사지원,0.0,경찰,0.0,31025000.0,0.0,0.0,0.0,0.0
,치안행정업무지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,기획조정활동,0.0,경찰,12280.0,4250000.0,0.0,0.0,0.0,0.0
,치안행정업무지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,청사시설관리,0.0,경찰,0.0,97580000.0,0.0,0.0,0.0,0.0
,치안행정업무지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,치안지원인력운영,0.0,경찰,0.0,174441000.0,0.0,0.0,0.0,0.0
,치안행정업무지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,치안활동지원,0.0,경찰,0.0,490412000.0,0.0,0.0,0.0,0.0
,행정효율성 증진 및 미래치안 활성화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,미래치안기반조성,0.0,경찰,0.0,2234000.0,0.0,0.0,0.0,0.0
,공공안녕정보활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,공공안녕위험예방및대응강화,공공안녕정보활동,0.0,경찰,0.0,33529000.0,0.0,0.0,0.0,0.0
,공공안녕정보활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,공공안녕위험예방및대응강화,정보업무전산화(정보화),0.0,경찰,0.0,1092000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,경찰건강 스마트관리(R&D),0.0,경찰,0.0,4636000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,경찰장비 개선(R&D),0.0,경찰,0.0,2359000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,과학기술 기반 군중밀집 관리 기술 개발(R&D),0.0,경찰,0.0,1092000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,과학적 범죄수사 고도화 기술 개발(R&D)경찰청,0.0,경찰,0.0,7476000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,과학치안 공공연구성과 실용화 촉진 시범사업(R&D),0.0,경찰,0.0,1464000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,국민위해인자에대응한기체분자식별분석기술개발(R&D)(경찰청),0.0,경찰,0.0,170000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,미래치안 도전기술 개발(R&D),0.0,경찰,0.0,934000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,미래형 국민 치안서비스 개발(R&D)(경찰청),0.0,경찰,0.0,1067000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,불법 마약류 대응을 위한 현장기술 개발(R&D),0.0,경찰,0.0,500000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,불법드론 지능형 대응기술 개발(R&D)(경찰청),0.0,경찰,0.0,1536000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,사이버수사 지원기술 개발(R&D),0.0,경찰,0.0,1897000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,사회적 약자 보호 강화기술 개발(R&D),0.0,경찰,0.0,1872000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,자율주행 기술개발 혁신사업(R&D)(경찰청),0.0,경찰,0.0,22090000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D)(경찰청),0.0,경찰,0.0,5393000.0,0.0,0.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,효율적인 치안활동을 위한 현장지원 기술개발(R&D)(경찰청),0.0,경찰,0.0,4205000.0,0.0,0.0,0.0,0.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,교통과학장비관리,0.0,경찰,0.0,122277000.0,0.0,0.0,0.0,0.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,교통안전활동,0.0,경찰,64240.0,42894000.0,0.0,0.0,0.0,0.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,도로교통공단출연(출연금),0.0,경찰,0.0,145005000.0,0.0,0.0,0.0,0.0
,교통행정전산화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,교통행정전산화(정보화),0.0,경찰,0.0,3310000.0,0.0,0.0,0.0,0.0
,국제교류협력활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,국제치안활동강화(ODA),0.0,경찰,0.0,2744000.0,0.0,0.0,0.0,0.0
,국제교류협력활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,해외치안협력강화,0.0,경찰,480539.0,5794000.0,0.0,0.0,0.0,0.0
,대테러위기상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,대테러위기상황관리,0.0,경찰,50458.0,32347000.0,0.0,0.0,0.0,0.0
,외사경찰활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,외사경찰활동,0.0,경찰,0.0,6827000.0,0.0,0.0,0.0,0.0
,수사업무정보화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,과학수사시스템구축(정보화),0.0,경찰,0.0,10407000.0,0.0,0.0,0.0,0.0
,수사업무정보화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,사이버수사시스템구축(정보화),0.0,경찰,0.0,11975000.0,0.0,0.0,0.0,0.0
,수사업무정보화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,형사사법업무전산화(정보화),0.0,경찰,0.0,7181000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,과학수사역량강화,0.0,경찰,8212.0,37902000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,사이버수사역량강화,0.0,경찰,0.0,14305000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,수사인권및피해자보호활동,0.0,경찰,0.0,10456000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,수사지원,0.0,경찰,82000.0,232813000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,안보수사역량강화,0.0,경찰,20631.0,42572000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,지능·경제범죄수사역량강화,0.0,경찰,0.0,9364000.0,0.0,0.0,0.0,0.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,형사·교통여성·청소년범죄수사역량강화,0.0,경찰,0.0,24120000.0,0.0,0.0,0.0,0.0
,범죄예방및대응역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄예방및사회적약자보호,범죄예방및생활질서유지,0.0,경찰,0.0,12184000.0,0.0,0.0,0.0,0.0
,사회적약자보호,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄예방및사회적약자보호,사회적약자보호활동,0.0,경찰,0.0,5322000.0,0.0,0.0,0.0,0.0
,경비경찰역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,사회질서유지,경비경찰활동,0.0,경찰,0.0,65926000.0,0.0,0.0,0.0,0.0
,경비경찰역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,사회질서유지,기동대운영및관리,0.0,경찰,0.0,74108000.0,0.0,0.0,0.0,0.0
,경찰대학운영,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰대학운영,0.0,경찰,81824.0,11914000.0,0.0,0.0,0.0,0.0
,경찰인재개발,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰인재개발,0.0,경찰,9748.0,7421000.0,0.0,0.0,0.0,0.0
,수사경찰전문교육,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,수사경찰전문교육,0.0,경찰,0.0,2223000.0,0.0,0.0,0.0,0.0
,신임순경교육,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,신임순경교육,0.0,경찰,0.0,30443000.0,0.0,0.0,0.0,0.0
,우수인재확보및능력개발,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰관채용교육,0.0,경찰,685620.0,16629000.0,0.0,0.0,0.0,0.0
,치안상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안상황대응강화,112시스템운영(정보화),0.0,경찰,0.0,19521000.0,0.0,0.0,0.0,0.0
,치안상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안상황대응강화,범죄대응 및 치안상황관리,0.0,경찰,82594.0,27920000.0,0.0,0.0,0.0,0.0
,경찰유무선망개선,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰유무선망개선,0.0,경찰,0.0,65724000.0,0.0,0.0,0.0,0.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰기동력강화,0.0,경찰,0.0,91458000.0,0.0,0.0,0.0,0.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,장비관리유지,0.0,경찰,0.0,38189000.0,0.0,0.0,0.0,0.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,차량관리,0.0,경찰,0.0,115111000.0,0.0,0.0,0.0,0.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,피복관리,0.0,경찰,0.0,60857000.0,0.0,0.0,0.0,0.0
,경찰정보화기반고도화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰정보화기반고도화(정보화),0.0,경찰,0.0,63374000.0,0.0,0.0,0.0,0.0
,헬기운용 및 현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,헬기운용 및 현대화,0.0,경찰,1589424.0,59386000.0,0.0,0.0,0.0,0.0
,회계간전출(경찰병원 손익계정),주요사업비(기금사업비),내부거래지출(회계간거래),공공질서및안전,일반회계,2024,경찰청,회계간거래,경찰병원(손익계정) 전출,0.0,경찰,0.0,45646000.0,0.0,0.0,0.0,0.0
,회계간전출(경찰병원 자본계정),주요사업비(기금사업비),내부거래지출(회계간거래),공공질서및안전,일반회계,2024,경찰청,회계간거래,경찰병원(자본계정) 전출,0.0,경찰,0.0,3951000.0,0.0,0.0,0.0,0.0
제주특별자치도계정,제주이관인력지원,주요사업비(기금사업비),일반지출,공공질서및안전,지역균형발전특별회계,2024,경찰청,경찰행정지원,제주자치경찰인력지원,0.0,경찰,0.0,4860000.0,0.0,0.0,0.0,0.0
