계정,계정명,예산금액,예산현액,회계일,회계,회계명,회계년도,수입항,수입항명,수입관,수입관명,전월수납누계금액,소관,소관명,수납누계금액,당일수납금액,당월수납누계금액
00,,0.0,0.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,0.0,116,5·18민주화운동 진상규명조사위원회,5750000.0,0.0,5750000.0
00,,30000000.0,30000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,47539850.0,005,감사원,65424220.0,17884370.0,17884370.0
00,,600000000.0,600000000.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,85410150.0,005,감사원,112050150.0,0.0,26640000.0
00,,11000000.0,11000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,1024360.0,005,감사원,1024360.0,0.0,0.0
00,,104000000.0,104000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,356180.0,005,감사원,356180.0,0.0,0.0
00,,7000000.0,7000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,0.0,117,개인정보보호위원회,0.0,0.0,0.0
00,,1272000000.0,1272000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,764990.0,117,개인정보보호위원회,1141680940.0,0.0,1140915950.0
00,,39537000000.0,39537000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,1358376280.0,117,개인정보보호위원회,1573421280.0,0.0,215045000.0
00,,1000000.0,1000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,0.0,117,개인정보보호위원회,0.0,0.0,0.0
00,,15000000.0,15000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,2421250.0,117,개인정보보호위원회,322436950.0,0.0,320015700.0
00,,1000000.0,1000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,117,개인정보보호위원회,0.0,0.0,0.0
00,,1000000.0,1000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,0.0,117,개인정보보호위원회,0.0,0.0,0.0
02,손익계정,40000000.0,40000000.0,20240417,439,경찰병원,2024,59,기타경상이전수입,12,경상이전수입,3904430.0,037,경찰청,5975080.0,1401210.0,2070650.0
02,손익계정,0.0,0.0,20240417,439,경찰병원,2024,56,"벌금,몰수금및과태료",12,경상이전수입,500000.0,037,경찰청,1000000.0,500000.0,500000.0
02,손익계정,6000000.0,6000000.0,20240417,439,경찰병원,2024,57,변상금및위약금,12,경상이전수입,6450.0,037,경찰청,6450.0,0.0,0.0
02,손익계정,25000000.0,25000000.0,20240417,439,경찰병원,2024,71,고정자산매각대,15,관유물매각대,0.0,037,경찰청,0.0,0.0,0.0
02,손익계정,31700000000.0,31700000000.0,20240417,439,경찰병원,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,6084942600.0,037,경찰청,6869215690.0,1590.0,784273090.0
02,손익계정,3184000000.0,3184000000.0,20240417,439,경찰병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,037,경찰청,0.0,0.0,0.0
02,손익계정,48000000.0,48000000.0,20240417,439,경찰병원,2024,51,관유물대여료,11,재산수입,0.0,037,경찰청,0.0,0.0,0.0
02,손익계정,1000000.0,1000000.0,20240417,439,경찰병원,2024,54,기타이자수입및재산수입,11,재산수입,0.0,037,경찰청,0.0,0.0,0.0
02,손익계정,6300000000.0,6300000000.0,20240417,439,경찰병원,2024,62,병원수입,13,재화및용역판매수입,1690816340.0,037,경찰청,1776357720.0,19000.0,85541380.0
02,손익계정,40000000.0,40000000.0,20240417,439,경찰병원,2024,69,잡수입,13,재화및용역판매수입,18082500.0,037,경찰청,18382500.0,0.0,300000.0
02,손익계정,45646000000.0,45646000000.0,20240417,439,경찰병원,2024,91,전입금,40,정부내부수입및기타,16220000000.0,037,경찰청,16220000000.0,0.0,0.0
01,자본계정,403000000.0,403000000.0,20240417,439,경찰병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,037,경찰청,0.0,0.0,0.0
01,자본계정,2000000.0,2000000.0,20240417,439,경찰병원,2024,96,기타,40,정부내부수입및기타,0.0,037,경찰청,0.0,0.0,0.0
01,자본계정,3951000000.0,3951000000.0,20240417,439,경찰병원,2024,91,전입금,40,정부내부수입및기타,521000000.0,037,경찰청,521000000.0,0.0,0.0
00,,36110000000.0,36110000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,35550.0,037,경찰청,57910.0,0.0,22360.0
00,,11404000000.0,11404000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,4433124310.0,037,경찰청,5220961560.0,10328920.0,787837250.0
00,,1218215000000.0,1218215000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,328664035050.0,037,경찰청,397178534120.0,4997669790.0,68514499070.0
00,,1110000000.0,1110000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,16506570.0,037,경찰청,16791020.0,0.0,284450.0
00,,4209000000.0,4209000000.0,20240417,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,233920510.0,037,경찰청,305708510.0,0.0,71788000.0
00,,382000000.0,382000000.0,20240417,110,일반회계,2024,72,토지및무형자산매각대,15,관유물매각대,257400.0,037,경찰청,257400.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,35592280.0,037,경찰청,37130280.0,30000.0,1538000.0
00,,0.0,0.0,20240417,110,일반회계,2024,56,기타,00,기타,100000.0,037,경찰청,100000.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,11,기타,01,기타,186990.0,037,경찰청,186990.0,0.0,0.0
00,,2817000000.0,2817000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,630942900.0,037,경찰청,640243500.0,0.0,9300600.0
00,,420000000.0,420000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,124821460.0,037,경찰청,149627160.0,941730.0,24805700.0
00,,581000000.0,581000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,45549060.0,037,경찰청,48381860.0,76930.0,2832800.0
00,,491000000.0,491000000.0,20240417,110,일반회계,2024,66,입학금및수업료,13,재화및용역판매수입,4171920.0,037,경찰청,4171920.0,0.0,0.0
00,,3641000000.0,3641000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,1038840330.0,037,경찰청,1242645000.0,1749850.0,203804670.0
00,,4917000000.0,4917000000.0,20240417,541,고용보험기금,2024,58,가산금,12,경상이전수입,0.0,019,고용노동부,0.0,0.0,0.0
00,,227511000000.0,227511000000.0,20240417,541,고용보험기금,2024,59,기타경상이전수입,12,경상이전수입,45125367590.0,019,고용노동부,50394942250.0,292389580.0,5269574660.0
00,,0.0,0.0,20240417,541,고용보험기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,16612000.0,019,고용노동부,16612000.0,0.0,0.0
00,,0.0,0.0,20240417,541,고용보험기금,2024,99,기타,99,기타,7537225816500.0,019,고용노동부,9088802069390.0,2666597890.0,1551576252890.0
00,,17748202000000.0,17748202000000.0,20240417,541,고용보험기금,2024,38,사회보장기여금,07,사회보장기여금,383052717660.0,019,고용노동부,1169246733590.0,2014678420.0,786194015930.0
00,,104294000000.0,104294000000.0,20240417,541,고용보험기금,2024,75,융자원금회수,20,융자및전대차관원금회수,3546810000.0,019,고용노동부,5677840000.0,0.0,2131030000.0
00,,147000000.0,147000000.0,20240417,541,고용보험기금,2024,51,관유물대여료,11,재산수입,47992030.0,019,고용노동부,75408110.0,0.0,27416080.0
00,,339371000000.0,339371000000.0,20240417,541,고용보험기금,2024,54,기타이자수입및재산수입,11,재산수입,17458529830.0,019,고용노동부,17696818820.0,0.0,238288990.0
00,,90000000.0,90000000.0,20240417,541,고용보험기금,2024,69,잡수입,13,재화및용역판매수입,356450.0,019,고용노동부,356450.0,0.0,0.0
00,,400000000000.0,400000000000.0,20240417,541,고용보험기금,2024,91,전입금,40,정부내부수입및기타,112000000000.0,019,고용노동부,112000000000.0,0.0,0.0
00,,4589110000000.0,4589110000000.0,20240417,541,고용보험기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,019,고용노동부,0.0,0.0,0.0
02,신용보증사업계정,10923000000.0,10923000000.0,20240417,558,근로복지진흥기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,019,고용노동부,0.0,0.0,0.0
02,신용보증사업계정,29000000.0,29000000.0,20240417,558,근로복지진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,019,고용노동부,0.0,0.0,0.0
02,신용보증사업계정,9288000000.0,9288000000.0,20240417,558,근로복지진흥기금,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,019,고용노동부,0.0,0.0,0.0
02,신용보증사업계정,35352000000.0,35352000000.0,20240417,558,근로복지진흥기금,2024,91,전입금,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
03,실업대책사업계정,352000000.0,352000000.0,20240417,558,근로복지진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,019,고용노동부,0.0,0.0,0.0
03,실업대책사업계정,24000000000.0,24000000000.0,20240417,558,근로복지진흥기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
03,실업대책사업계정,960000000.0,960000000.0,20240417,558,근로복지진흥기금,2024,95,예탁이자수입,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
03,실업대책사업계정,22112000000.0,22112000000.0,20240417,558,근로복지진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,84000000.0,84000000.0,20240417,558,근로복지진흥기금,2024,72,토지및무형자산매각대,15,관유물매각대,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,185360000000.0,185360000000.0,20240417,558,근로복지진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,6563000000.0,6563000000.0,20240417,558,근로복지진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,3828000000.0,3828000000.0,20240417,558,근로복지진흥기금,2024,69,잡수입,13,재화및용역판매수입,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,26000000000.0,26000000000.0,20240417,558,근로복지진흥기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,1040000000.0,1040000000.0,20240417,558,근로복지진흥기금,2024,95,예탁이자수입,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,63513000000.0,63513000000.0,20240417,558,근로복지진흥기금,2024,91,전입금,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
01,중소복지계정,111669000000.0,111669000000.0,20240417,558,근로복지진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,019,고용노동부,0.0,0.0,0.0
00,,7288000000.0,7288000000.0,20240417,523,산업재해보상보험및예방기금,2024,58,가산금,12,경상이전수입,0.0,019,고용노동부,0.0,0.0,0.0
00,,116258000000.0,116258000000.0,20240417,523,산업재해보상보험및예방기금,2024,59,기타경상이전수입,12,경상이전수입,25964700.0,019,고용노동부,25984700.0,0.0,20000.0
00,,12000000.0,12000000.0,20240417,523,산업재해보상보험및예방기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,0.0,019,고용노동부,0.0,0.0,0.0
00,,0.0,0.0,20240417,523,산업재해보상보험및예방기금,2024,99,기타,99,기타,3955785276180.0,019,고용노동부,5838560553740.0,25016088660.0,1882775277560.0
00,,9418508000000.0,9418508000000.0,20240417,523,산업재해보상보험및예방기금,2024,38,사회보장기여금,07,사회보장기여금,479729502380.0,019,고용노동부,1660218882760.0,3268507810.0,1180489380380.0
00,,189869000000.0,189869000000.0,20240417,523,산업재해보상보험및예방기금,2024,75,융자원금회수,20,융자및전대차관원금회수,17453344050.0,019,고용노동부,47166421480.0,0.0,29713077430.0
00,,804000000.0,804000000.0,20240417,523,산업재해보상보험및예방기금,2024,51,관유물대여료,11,재산수입,148540.0,019,고용노동부,148540.0,0.0,0.0
00,,992051000000.0,992051000000.0,20240417,523,산업재해보상보험및예방기금,2024,54,기타이자수입및재산수입,11,재산수입,20145650660.0,019,고용노동부,25312138010.0,0.0,5166487350.0
00,,13278000000.0,13278000000.0,20240417,523,산업재해보상보험및예방기금,2024,69,잡수입,13,재화및용역판매수입,4995000.0,019,고용노동부,4995000.0,0.0,0.0
00,,1550090000000.0,1550090000000.0,20240417,523,산업재해보상보험및예방기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,019,고용노동부,0.0,0.0,0.0
00,,96072000000.0,96072000000.0,20240417,523,산업재해보상보험및예방기금,2024,95,예탁이자수입,40,정부내부수입및기타,17048441900.0,019,고용노동부,17048441900.0,0.0,0.0
00,,21300000000.0,21300000000.0,20240417,523,산업재해보상보험및예방기금,2024,91,전입금,40,정부내부수입및기타,5900000000.0,019,고용노동부,8000000000.0,2100000000.0,2100000000.0
00,,7889483000000.0,7889483000000.0,20240417,523,산업재해보상보험및예방기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,019,고용노동부,0.0,0.0,0.0
01,투자계정,0.0,0.0,20240417,216,에너지및자원사업특별회계,2024,59,기타경상이전수입,12,경상이전수입,1050000.0,019,고용노동부,2500000.0,0.0,1450000.0
00,,264000000.0,264000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,0.0,019,고용노동부,0.0,0.0,0.0
00,,271279000000.0,271279000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,48004670000.0,019,고용노동부,49318532450.0,40050390.0,1313862450.0
00,,49948000000.0,49948000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,12980563810.0,019,고용노동부,15518471320.0,148051210.0,2537907510.0
00,,10000000.0,10000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,0.0,019,고용노동부,0.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,188340.0,019,고용노동부,576940.0,0.0,388600.0
00,,0.0,0.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,4020.0,019,고용노동부,21300.0,0.0,17280.0
00,,1866000000.0,1866000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,1335787630.0,019,고용노동부,2142008600.0,34800.0,806220970.0
