계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
,보특기본경비,기본경비(경상운영비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우정사업행정지원,보험기본경비,우정,175000.0,150000.0,150000.0
,보특기본경비,기본경비(경상운영비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우정사업행정지원,보험총액기본경비,우정,10000.0,10000.0,10000.0
,보험사업활성화,주요사업비(기금사업비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우체국보험,보험모집보상금,우정,206400000.0,206400000.0,206400000.0
,보험사업활성화,주요사업비(기금사업비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우체국보험,보험사업운영,우정,23696000.0,23696000.0,23696000.0
,보험사업활성화,주요사업비(기금사업비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우체국보험,보험사업위탁,우정,33584000.0,34639000.0,34639000.0
,보험사업활성화,주요사업비(기금사업비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우체국보험,보험사업지원,우정,26714000.0,27378000.0,27378000.0
,우체국보험정보화,주요사업비(기금사업비),일반지출,통신,우체국보험특별회계,2021,과학기술정보통신부,우체국보험,우체국보험정보화(정보화),우정,3550000.0,4243000.0,4243000.0
손익계정,예특기본경비,기본경비(경상운영비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우정사업행정지원,예금기본경비,우정,217000.0,190000.0,190000.0
손익계정,예특기본경비,기본경비(경상운영비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우정사업행정지원,예금총액기본경비,우정,10000.0,10000.0,10000.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,금융사업위탁,우정,48174000.0,48832000.0,48832000.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,금융서비스,우정,35650000.0,33868000.0,33868000.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,예금사업운영,우정,48636000.0,49877000.0,49877000.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,예금사업지원,우정,35735000.0,35735000.0,35735000.0
손익계정,우체국금융정보화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,우체국금융정보화(정보화),우정,66294000.0,92260000.0,92260000.0
손익계정,지급이자,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,지급이자와반환금,우정,1453500000.0,1079250000.0,1166700000.0
자본계정,금융사업인프라구축,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,금융사업인프라구축,우정,8445000.0,7601000.0,7601000.0
자본계정,금융사업인프라구축,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2021,과학기술정보통신부,우체국예금,금융투자국사건립,우정,0.0,200000.0,200000.0
손익계정,건강보험료,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,우정사업본부 건강보험부담금(손익),우정,74272000.0,77339000.0,77339000.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,경영기획기본경비,우정,981000.0,960000.0,960000.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,경영기획총액기본경비,우정,7387000.0,7387000.0,7387000.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,소속기관기본경비,우정,36675000.0,36015000.0,36015000.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,소속기관총액기본경비,우정,28906000.0,28906000.0,28906000.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,우편기본경비,우정,311000.0,250000.0,250000.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,우편총액기본경비,우정,10000.0,10000.0,10000.0
손익계정,인건비,인건비(기금인건비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정사업행정지원,인건비,우정,1893643000.0,1891420000.0,1891420000.0
손익계정,교육원운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,교육원운영,우정,4255000.0,4040000.0,4040000.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우체국소포사업,우정,35406000.0,32714000.0,32714000.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우편사업운영,우정,34282000.0,35282000.0,35282000.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우표문화사업,우정,6933000.0,6328000.0,6328000.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,통상우편사업,우정,12158000.0,33778000.0,33778000.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,국제우편배달취급비,우정,84931000.0,76080000.0,76080000.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,국제우편운송,우정,89917000.0,80546000.0,80546000.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,국제우편운영,우정,5546000.0,5424000.0,5424000.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정사업해외활동(ODA),우정,1826000.0,1826000.0,1826000.0
손익계정,비공무원운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,비공무원인건비,우정,185420000.0,201535000.0,201535000.0
손익계정,우정사무정보화,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정사무정보화(정보화),우정,38494000.0,36491000.0,36491000.0
손익계정,우정사업 포상금,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정사업 포상금,우정,9117000.0,8534000.0,8534000.0
손익계정,우정사업연구,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정정책연구개발(R&D),우정,1183000.0,1035000.0,1035000.0
손익계정,우정사업연구,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우편물류 인프라기술 연구개발(R&D),우정,4623000.0,2311000.0,2311000.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,경영평가상여금,우정,139078000.0,139078000.0,139078000.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정사업지원,우정,17077000.0,12856000.0,12856000.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정사업홍보,우정,1168000.0,1107000.0,1107000.0
손익계정,우정서비스개선,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우정서비스개선,우정,1125000.0,1055000.0,1055000.0
손익계정,우정시설운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,별정 및 취급국 운영,우정,283679000.0,299341000.0,299341000.0
손익계정,우정시설운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우체국시설유지관리,우정,97363000.0,104561000.0,104561000.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,선거우편,우정,1545000.0,0.0,0.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,수탁사업,우정,489000.0,546000.0,546000.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우편집배업무,우정,88482000.0,94083000.0,94083000.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,집배업무위탁,우정,249080000.0,249080000.0,249080000.0
손익계정,우편사업물류지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,국내우편운송,우정,225012000.0,212847000.0,212847000.0
손익계정,우편사업물류지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2021,과학기술정보통신부,우정서비스,우편기계시설운영,우정,7984000.0,7598000.0,7598000.0
