당년도순원가,당년도수익,당년도총원가,구분,회계연도,전년도순원가,전년도수익,전년도총원가,소관명
0.0,0.0,0.0,2.평가손실,2022,289437997.0,0.0,0.0,국세청
279874367846.0,0.0,0.0,1.대손상각비,2022,487268001313.0,0.0,0.0,국세청
279889026346.0,0.0,0.0,비배분비용,2022,488103562151.0,0.0,0.0,국세청
42694361.0,0.0,0.0,(23)기타비용,2022,2446422212.0,0.0,0.0,국세청
531096600.0,0.0,0.0,(22)연구개발비,2022,1320669650.0,0.0,0.0,국세청
0.0,0.0,0.0,(21)평가손실,2022,209738454953.0,0.0,0.0,국세청
2179892391.0,0.0,0.0,(20)이자비용,2022,1746614550.0,0.0,0.0,국세청
76046713221.0,0.0,0.0,(19)감가상각비,2022,65451787430.0,0.0,0.0,국세청
33797250.0,0.0,0.0,(18)보조비,2022,33759000.0,0.0,0.0,국세청
104220600.0,0.0,0.0,(17)보전비,2022,96790900.0,0.0,0.0,국세청
64271500612.0,0.0,0.0,(16)외주용역비,2022,53761916365.0,0.0,0.0,국세청
7279334861.0,0.0,0.0,(15)업무추진비,2022,7226858857.0,0.0,0.0,국세청
162993665524.0,0.0,162993665524.0,2.탈세대응강화,2022,110920502077.0,0.0,110920502077.0,국세청
13426016469.0,0.0,13426016469.0,1.과세기반확충,2022,56716328308.0,0.0,56716328308.0,국세청
285370580448.0,-997403490.0,286367983938.0,프로그램순원가,2022,255521440860.0,-1276225540.0,256797666400.0,국세청
54743.0,0.0,0.0,2.수도광열비,2022,750000.0,0.0,0.0,국방부
169611052.0,0.0,0.0,1.소모품비,2022,1523646523.0,0.0,0.0,국방부
648330888948.0,0.0,0.0,비배분비용,2022,356210192974.0,0.0,0.0,국방부
5392924180.0,0.0,0.0,(22)기타비용,2022,5355357218.0,0.0,0.0,국방부
12964239980.0,0.0,0.0,(21)연구개발비,2022,9772457960.0,0.0,0.0,국방부
648036087.0,0.0,0.0,(20)평가손실,2022,386149533.0,0.0,0.0,국방부
8537029890.0,0.0,0.0,(19)감가상각비,2022,1448180329.0,0.0,0.0,국방부
25480760.0,0.0,0.0,(18)보조비,2022,25215500.0,0.0,0.0,국방부
119257294340.0,0.0,0.0,(17)보전비,2022,205590512620.0,0.0,0.0,국방부
31393498240.0,0.0,0.0,(16)외주용역비,2022,18346136890.0,0.0,0.0,국방부
220646450870.0,0.0,0.0,(15)업무추진비,2022,229919514670.0,0.0,0.0,국방부
32438913260.0,0.0,0.0,(14)여비교통비,2022,37683229597.0,0.0,0.0,국방부
653489776.0,0.0,0.0,(13)수선유지비,2022,592545636.0,0.0,0.0,국방부
21256770.0,0.0,0.0,(12)유류비,2022,19400160.0,0.0,0.0,국방부
3558847511.0,0.0,0.0,(11)지급임차료,2022,3183036277.0,0.0,0.0,국방부
588498140.0,0.0,0.0,(10)교육훈련비,2022,351875970.0,0.0,0.0,국방부
4717762718.0,0.0,0.0,(9)피복비와급량비,2022,3371382470.0,0.0,0.0,국방부
4913895.0,0.0,0.0,3.유류비,2022,812944.0,0.0,0.0,국방부
16714816.0,0.0,0.0,4.수선유지비,2022,113617337.0,0.0,0.0,국방부
11089705183.0,0.0,0.0,5.감가상각비,2022,9824547136.0,0.0,0.0,국방부
46852672897238.0,0.0,0.0,재정운영결과,2022,49411156453547.0,0.0,0.0,국방부
133153436.0,0.0,0.0,3.기타재원조달및이전,2022,723992951.0,0.0,0.0,국방부
71193845.0,0.0,0.0,2.기타비교환수익,2022,739499440.0,0.0,0.0,국방부
613904950.0,0.0,0.0,1.제재금수익,2022,1202798110.0,0.0,0.0,국방부
818252231.0,0.0,0.0,비교환수익 등,2022,2666290501.0,0.0,0.0,국방부
46853491149469.0,0.0,0.0,재정운영순원가,2022,49413822744048.0,0.0,0.0,국방부
2388176446133.0,0.0,0.0,5.기타수익,2022,3911905312399.0,0.0,0.0,국방부
9247031966.0,0.0,0.0,4.자산처분이익,2022,609774861.0,0.0,0.0,국방부
4286115473494.0,0.0,0.0,3.평가이익,2022,2671164569056.0,0.0,0.0,국방부
30862864105.0,0.0,0.0,2.이자수익,2022,36116331771.0,0.0,0.0,국방부
41274078262.0,0.0,0.0,1.재화및용역제공수익,2022,38912657716.0,0.0,0.0,국방부
6755675893960.0,0.0,0.0,비배분수익,2022,6658708645803.0,0.0,0.0,국방부
573982310888.0,0.0,0.0,10.기타비용,2022,271679318103.0,0.0,0.0,국방부
242866940.0,0.0,0.0,9.자산처분손실,2022,5858569650.0,0.0,0.0,국방부
120998749.0,0.0,0.0,8.평가손실,2022,257860133.0,0.0,0.0,국방부
61334073485.0,0.0,0.0,7.이자비용,2022,62271511804.0,0.0,0.0,국방부
1369639197.0,0.0,0.0,6.대손상각비,2022,4679559344.0,0.0,0.0,국방부
7395000000.0,0.0,0.0,(17)출연비,2022,0.0,0.0,0.0,금융위원회
15972290022.0,0.0,0.0,(18)감가상각비,2022,16054662934.0,0.0,0.0,금융위원회
4165743210.0,0.0,0.0,(19)연구개발비,2022,3610951885.0,0.0,0.0,금융위원회
1827553416.0,0.0,0.0,(6)세금과공과,2022,3005144521.0,0.0,0.0,농림축산식품부
2006188929.0,0.0,0.0,(5)지급수수료,2022,1445379912.0,0.0,0.0,농림축산식품부
119423250.0,0.0,0.0,(4)광고선전비,2022,111094230.0,0.0,0.0,농림축산식품부
1325946654.0,0.0,0.0,(3)인쇄비,2022,1101777714.0,0.0,0.0,농림축산식품부
3868183410.0,0.0,0.0,(2)소모품비,2022,4321537810.0,0.0,0.0,농림축산식품부
45565975989.0,0.0,0.0,(1)복리후생비,2022,42564918015.0,0.0,0.0,농림축산식품부
159167813810.0,0.0,0.0,2.경비,2022,163335983745.0,0.0,0.0,농림축산식품부
240685908806.0,0.0,0.0,1.인건비,2022,235669249470.0,0.0,0.0,농림축산식품부
399853722616.0,0.0,0.0,관리운영비,2022,399005233215.0,0.0,0.0,농림축산식품부
313381761914.0,-22606200993.0,335987962907.0,16.식품외식산업육성,2022,360204704117.0,-14480136197.0,374684840314.0,농림축산식품부
-208448514.0,-906088490.0,697639976.0,15.농림축산식품행정지원,2022,3298899155.0,0.0,3298899155.0,농림축산식품부
3221179046.0,-377373730.0,3598552776.0,14.농식품공무원교육원교육운영,2022,2790609971.0,-292521670.0,3083131641.0,농림축산식품부
60069430915.0,-66719514627.0,126788945542.0,13.종자관리,2022,59373660530.0,-64286636476.0,123660297006.0,농림축산식품부
94450638354.0,-74115869.0,94524754223.0,12.농림축산검역검사,2022,89040228833.0,-120062021.0,89160290854.0,농림축산식품부
83995944015.0,-5592537304.0,89588481319.0,11.농산물품질관리,2022,85717185351.0,-368721444.0,86085906795.0,농림축산식품부
114405322476.0,-1649971914.0,116055294390.0,10.국제협력협상,2022,100724171052.0,-24693156868.0,125417327920.0,농림축산식품부
1114258074973.0,-62349580599.0,1176607655572.0,9.농촌복지및지역활성화,2022,1389860527769.0,-25154470542.0,1415014998311.0,농림축산식품부
4920462687.0,0.0,0.0,(7)수도광열비,2022,4538592953.0,0.0,0.0,농림축산식품부
919460194.0,0.0,0.0,(8)지급보험료,2022,1105906044.0,0.0,0.0,농림축산식품부
74420993.0,0.0,0.0,(9)피복비와급량비,2022,70762780.0,0.0,0.0,농림축산식품부
1216391072239.0,0.0,0.0,비배분비용,2022,2580200553191.0,0.0,0.0,농림축산식품부
1782146007.0,0.0,0.0,(25)기타비용,2022,4166524984.0,0.0,0.0,농림축산식품부
3882024702.0,0.0,0.0,(24)연구개발비,2022,4040311850.0,0.0,0.0,농림축산식품부
5849.0,0.0,0.0,(23)자산처분손실,2022,0.0,0.0,0.0,농림축산식품부
6407810698.0,0.0,0.0,(22)평가손실,2022,16142642069.0,0.0,0.0,농림축산식품부
259216599.0,0.0,0.0,(21)이자비용,2022,212692482.0,0.0,0.0,농림축산식품부
20705497343.0,0.0,0.0,(20)감가상각비,2022,15056275200.0,0.0,0.0,농림축산식품부
21567564000.0,0.0,0.0,(19)보조비,2022,22295503000.0,0.0,0.0,농림축산식품부
16420000000.0,0.0,0.0,(18)출연비,2022,17491000000.0,0.0,0.0,농림축산식품부
9300000.0,0.0,0.0,(17)보전비,2022,59655160.0,0.0,0.0,농림축산식품부
8053262287.0,0.0,0.0,(16)외주용역비,2022,8111341327.0,0.0,0.0,농림축산식품부
2767359281.0,0.0,0.0,(15)업무추진비,2022,2832997816.0,0.0,0.0,농림축산식품부
4713703341.0,0.0,0.0,(14)여비교통비,2022,3504186872.0,0.0,0.0,농림축산식품부
3578248656.0,0.0,0.0,(13)수선유지비,2022,3561707913.0,0.0,0.0,농림축산식품부
340940775.0,0.0,0.0,(12)유류비,2022,247491213.0,0.0,0.0,농림축산식품부
7869569050.0,0.0,0.0,(11)지급임차료,2022,7037882280.0,0.0,0.0,농림축산식품부
183549700.0,0.0,0.0,(10)교육훈련비,2022,310657600.0,0.0,0.0,농림축산식품부
1462304001642.0,-15021275417.0,1477325277059.0,8.농업생산기반정비,2022,1618580814742.0,-18899921665.0,1637480736407.0,농림축산식품부
312137116364.0,-31125161990.0,343262278354.0,7.가축방역및축산물안전관리,2022,431325175361.0,-35802421420.0,467127596781.0,농림축산식품부
375738008509.0,-187200732521.0,562938741030.0,6.축산업진흥,2022,473505806857.0,-151436170634.0,624941977491.0,농림축산식품부
30000000.0,0.0,0.0,10.연구개발비,2022,0.0,0.0,0.0,기획재정부
29869185563.0,0.0,0.0,9.자산처분손실,2022,26968911304.0,0.0,0.0,기획재정부
0.0,0.0,0.0,8.자산감액손실,2022,165337453.0,0.0,0.0,기획재정부
10541067262.0,0.0,0.0,7.평가손실,2022,235812409584.0,0.0,0.0,기획재정부
703677006736.0,0.0,0.0,6.이자비용,2022,523881059443.0,0.0,0.0,기획재정부
22404735800.0,0.0,0.0,5.대손상각비,2022,16006870195.0,0.0,0.0,기획재정부
10959465903.0,0.0,0.0,4.보전비,2022,8833591216.0,0.0,0.0,기획재정부
49225406580.0,0.0,0.0,3.외주용역비,2022,0.0,0.0,0.0,기획재정부
535082867.0,0.0,0.0,2.수선유지비,2022,0.0,0.0,0.0,기획재정부
92912459697.0,0.0,0.0,1.지급수수료,2022,86820274348.0,0.0,0.0,기획재정부
1822563850737.0,0.0,0.0,비배분비용,2022,1764946446583.0,0.0,0.0,기획재정부
127014513.0,0.0,0.0,(22)기타비용,2022,68815663.0,0.0,0.0,기획재정부
1957065200.0,0.0,0.0,(21)연구개발비,2022,2169799200.0,0.0,0.0,기획재정부
3646311974.0,0.0,0.0,(20)감가상각비,2022,3833960510.0,0.0,0.0,기획재정부
162427290.0,0.0,0.0,(19)보조비,2022,149992840.0,0.0,0.0,기획재정부
2555000000.0,0.0,0.0,(18)출연비,2022,2195000000.0,0.0,0.0,기획재정부
30000000.0,0.0,0.0,(17)보전비,2022,36037020.0,0.0,0.0,기획재정부
902409440329.0,0.0,0.0,11.기타비용,2022,866457993040.0,0.0,0.0,기획재정부
5560684132797.0,0.0,0.0,비배분수익,2022,5369181019499.0,0.0,0.0,기획재정부
364650085796.0,0.0,0.0,1.재화및용역제공수익,2022,307563143206.0,0.0,0.0,기획재정부
556726615782.0,-763418177314.0,1320144793096.0,5.농산물수급안정및유통효율화,2022,401579676340.0,-598216600273.0,999796276613.0,농림축산식품부
928816656248.0,-16363229001.0,945179885249.0,4.농업신산업육성,2022,572126761694.0,-26778490245.0,598905251939.0,농림축산식품부
1009997670605.0,-430058191877.0,1440055862482.0,3.양곡관리,2022,1289851575105.0,-1131490181901.0,2421341757006.0,농림축산식품부
244587668609.0,-39678745575.0,284266414184.0,2.농업인력육성및창업지원,2022,135344380085.0,-60628157692.0,195972537777.0,농림축산식품부
3420886818317.0,-337054022331.0,3757940840648.0,1.농가경영안정,2022,3593097270336.0,-345205906558.0,3938303176894.0,농림축산식품부
10094768459255.0,-1980194919552.0,12074963378807.0,프로그램순원가,2022,10606421447298.0,-2497853555606.0,13104275002904.0,농림축산식품부
11164448692251.0,0.0,0.0,재정운영결과,2022,-4999428254740.0,0.0,0.0,기획재정부
-2318921356050.0,0.0,0.0,4.기타재원조달및이전,2022,-2528470806630.0,0.0,0.0,기획재정부
49208575744.0,0.0,0.0,3.채무면제이익,2022,50381401820.0,0.0,0.0,기획재정부
5853867180.0,0.0,0.0,2.제재금수익,2022,0.0,0.0,0.0,기획재정부
119519424270.0,0.0,0.0,1.부담금수익,2022,72306868632.0,0.0,0.0,기획재정부
-2144339488856.0,0.0,0.0,비교환수익 등,2022,-2405782536178.0,0.0,0.0,기획재정부
9020109203395.0,0.0,0.0,재정운영순원가,2022,-7405210790918.0,0.0,0.0,기획재정부
1825250027740.0,0.0,0.0,5.기타수익,2022,1862606776861.0,0.0,0.0,기획재정부
1433224308697.0,0.0,0.0,4.자산처분이익,2022,1547140597612.0,0.0,0.0,기획재정부
14554388720.0,0.0,0.0,3.평가이익,2022,23194811320.0,0.0,0.0,기획재정부
1923005321844.0,0.0,0.0,2.이자수익,2022,1628675690500.0,0.0,0.0,기획재정부
0.0,0.0,0.0,1.인건비,2022,10286280.0,0.0,0.0,농림축산식품부
2174680.0,0.0,0.0,2.소모품비,2022,1053920.0,0.0,0.0,농림축산식품부
4468100000.0,0.0,0.0,3.광고선전비,2022,4880000000.0,0.0,0.0,농림축산식품부
5820.0,0.0,0.0,(21)자산처분손실,2022,0.0,0.0,0.0,농촌진흥청
0.0,0.0,0.0,(20)평가손실,2022,121135852723.0,0.0,0.0,농촌진흥청
7311205032.0,0.0,0.0,(19)감가상각비,2022,11056958097.0,0.0,0.0,농촌진흥청
1106676000.0,0.0,0.0,(18)보조비,2022,1013000000.0,0.0,0.0,농촌진흥청
116150000.0,0.0,0.0,(17)보전비,2022,124850000.0,0.0,0.0,농촌진흥청
1544861330.0,0.0,0.0,(16)외주용역비,2022,1580107330.0,0.0,0.0,농촌진흥청
1108219820.0,0.0,0.0,(15)업무추진비,2022,1045620177.0,0.0,0.0,농촌진흥청
787446575.0,0.0,0.0,(14)여비교통비,2022,637553208.0,0.0,0.0,농촌진흥청
1645894608.0,0.0,0.0,(13)수선유지비,2022,2095913420.0,0.0,0.0,농촌진흥청
220486217.0,0.0,0.0,(12)유류비,2022,175171193.0,0.0,0.0,농촌진흥청
702664820.0,0.0,0.0,(11)지급임차료,2022,608034760.0,0.0,0.0,농촌진흥청
146596550.0,0.0,0.0,(10)교육훈련비,2022,60464980.0,0.0,0.0,농촌진흥청
66286320.0,0.0,0.0,(9)피복비와급량비,2022,90378970.0,0.0,0.0,농촌진흥청
179265410.0,0.0,0.0,(8)지급보험료,2022,145321571.0,0.0,0.0,농촌진흥청
1124836772.0,0.0,0.0,(7)수도광열비,2022,1039194577.0,0.0,0.0,농촌진흥청
410348730.0,0.0,0.0,(6)세금과공과,2022,347821030.0,0.0,0.0,농촌진흥청
1029469463.0,0.0,0.0,(5)지급수수료,2022,659939000.0,0.0,0.0,농촌진흥청
353083100.0,0.0,0.0,(22)연구개발비,2022,186370740.0,0.0,0.0,농촌진흥청
61314286.0,0.0,0.0,(23)기타비용,2022,7604380.0,0.0,0.0,농촌진흥청
8322366.0,0.0,0.0,비배분비용,2022,92303435.0,0.0,0.0,농촌진흥청
1411067929527.0,0.0,0.0,1.인건비,2022,1371522804972.0,0.0,0.0,대법원
1784575089749.0,0.0,0.0,관리운영비,2022,1687594832663.0,0.0,0.0,대법원
141023283317.0,-5345911.0,141028629228.0,3.사법정보화운영,2022,132424776464.0,0.0,132424776464.0,대법원
158294367506.0,-9219665361.0,167514032867.0,2.법원시설 확충 및 유지보수,2022,288015034113.0,-6825103003.0,294840137116.0,대법원
235115442244.0,-466260322.0,235581702566.0,1.재판활동지원,2022,228281790939.0,-309469387.0,228591260326.0,대법원
534433093067.0,-9691271594.0,544124364661.0,프로그램순원가,2022,648721601516.0,-7134572390.0,655856173906.0,대법원
1107590249476.0,0.0,0.0,재정운영결과,2022,1611485759248.0,0.0,0.0,농촌진흥청
1107590249476.0,0.0,0.0,재정운영순원가,2022,1611485759248.0,0.0,0.0,농촌진흥청
12141319186.0,0.0,0.0,4.기타수익,2022,78138598191.0,0.0,0.0,농촌진흥청
2684589605.0,0.0,0.0,3.자산처분이익,2022,1463211280.0,0.0,0.0,농촌진흥청
23969760.0,0.0,0.0,2.이자수익,2022,21437850.0,0.0,0.0,농촌진흥청
635516360.0,0.0,0.0,1.재화및용역제공수익,2022,294317328.0,0.0,0.0,농촌진흥청
15485394911.0,0.0,0.0,비배분수익,2022,79917564649.0,0.0,0.0,농촌진흥청
612.0,0.0,0.0,4.기타비용,2022,80559.0,0.0,0.0,농촌진흥청
955800.0,0.0,0.0,3.자산처분손실,2022,0.0,0.0,0.0,농촌진흥청
0.0,0.0,0.0,2.평가손실,2022,79644641.0,0.0,0.0,농촌진흥청
7365954.0,0.0,0.0,1.감가상각비,2022,12578235.0,0.0,0.0,농촌진흥청
791111050.0,0.0,0.0,(4)광고선전비,2022,934417670.0,0.0,0.0,농촌진흥청
457308270.0,0.0,0.0,(3)인쇄비,2022,471174700.0,0.0,0.0,농촌진흥청
2335213865.0,0.0,0.0,(2)소모품비,2022,2215072141.0,0.0,0.0,농촌진흥청
22871415559.0,0.0,0.0,3.평가이익,2022,10509993216.0,0.0,0.0,농림축산식품부
62316781597.0,0.0,0.0,2.이자수익,2022,48991743907.0,0.0,0.0,농림축산식품부
3089510536.0,0.0,0.0,1.재화및용역제공수익,2022,3616322267.0,0.0,0.0,농림축산식품부
295748531419.0,0.0,0.0,비배분수익,2022,5796848292889.0,0.0,0.0,농림축산식품부
47306429397.0,0.0,0.0,16.기타비용,2022,45310522880.0,0.0,0.0,농림축산식품부
3536085.0,0.0,0.0,15.자산처분손실,2022,8000.0,0.0,0.0,농림축산식품부
174279709056.0,0.0,0.0,14.자산감액손실,2022,149648511747.0,0.0,0.0,농림축산식품부
782519026897.0,0.0,0.0,13.평가손실,2022,2233388439350.0,0.0,0.0,농림축산식품부
149354863791.0,0.0,0.0,12.이자비용,2022,122633349918.0,0.0,0.0,농림축산식품부
452478983.0,0.0,0.0,11.대손상각비,2022,163957415.0,0.0,0.0,농림축산식품부
2001636140.0,0.0,0.0,10.감가상각비,2022,6459884401.0,0.0,0.0,농림축산식품부
47450590280.0,0.0,0.0,9.보조비,2022,7362288940.0,0.0,0.0,농림축산식품부
6599416310.0,0.0,0.0,8.외주용역비,2022,8932940040.0,0.0,0.0,농림축산식품부
3800000.0,0.0,0.0,7.업무추진비,2022,0.0,0.0,0.0,농림축산식품부
142571000.0,0.0,0.0,6.수선유지비,2022,3175010.0,0.0,0.0,농림축산식품부
1400066000.0,0.0,0.0,5.지급보험료,2022,1400066000.0,0.0,0.0,농림축산식품부
406673620.0,0.0,0.0,4.지급수수료,2022,6069290.0,0.0,0.0,농림축산식품부
30001197002.0,0.0,0.0,4.자산처분이익,2022,25736022360.0,0.0,0.0,농림축산식품부
187728100.0,0.0,0.0,5.보증수익,2022,0.0,0.0,0.0,농림축산식품부
177281898625.0,0.0,0.0,6.기타수익,2022,5707994211139.0,0.0,0.0,농림축산식품부
19551887943.0,0.0,0.0,(1)복리후생비,2022,18408007301.0,0.0,0.0,농촌진흥청
41050331981.0,0.0,0.0,2.경비,2022,164038827968.0,0.0,0.0,농촌진흥청
106756016130.0,0.0,0.0,1.인건비,2022,105557284980.0,0.0,0.0,농촌진흥청
147806348111.0,0.0,0.0,관리운영비,2022,269596112948.0,0.0,0.0,농촌진흥청
22233409793.0,-116088750.0,22349498543.0,6.전문인력양성,2022,16942438654.0,-154660850.0,17097099504.0,농촌진흥청
35686641970.0,0.0,35686641970.0,5.농가경영능력 향상,2022,34530082520.0,0.0,34530082520.0,농촌진흥청
133277817019.0,-2011404920.0,135289221939.0,4.지역농업특성화,2022,142022038069.0,-1603970170.0,143626008239.0,농촌진흥청
56413761930.0,0.0,56413761930.0,3.농업신기술 보급,2022,47930948000.0,0.0,47930948000.0,농촌진흥청
190246281465.0,-1768680.0,190248050145.0,2.농축산물 경쟁력 제고 기술개발,2022,474362150974.0,0.0,474362150974.0,농촌진흥청
537403061733.0,-1452792971.0,538855854704.0,1.농업기초기반 및 실용화 기술개발,2022,705927249297.0,-1570064557.0,707497313854.0,농촌진흥청
975260973910.0,-3582055321.0,978843029231.0,프로그램순원가,2022,1421714907514.0,-3328695577.0,1425043603091.0,농촌진흥청
10300560659952.0,0.0,0.0,재정운영결과,2022,5891459542953.0,0.0,0.0,농림축산식품부
582056123.0,0.0,0.0,3.기타재원조달및이전,2022,56223934265.0,0.0,0.0,농림축산식품부
6119494613.0,0.0,0.0,2.제재금수익,2022,8237164617.0,0.0,0.0,농림축산식품부
1108002512003.0,0.0,0.0,1.부담금수익,2022,1832858298980.0,0.0,0.0,농림축산식품부
1114704062739.0,0.0,0.0,비교환수익 등,2022,1897319397862.0,0.0,0.0,농림축산식품부
11415264722691.0,0.0,0.0,재정운영순원가,2022,7788778940815.0,0.0,0.0,농림축산식품부
9808138920.0,0.0,0.0,(16)외주용역비,2022,50987079613.0,0.0,0.0,기획재정부
4320343419.0,0.0,0.0,(15)업무추진비,2022,4232958316.0,0.0,0.0,기획재정부
14815357.0,0.0,0.0,4.대손상각비,2022,0.0,0.0,0.0,기상청
0.0,0.0,0.0,3.외주용역비,2022,642345940.0,0.0,0.0,기상청
0.0,0.0,0.0,2.수선유지비,2022,315044960.0,0.0,0.0,기상청
0.0,0.0,0.0,1.지급수수료,2022,92439050.0,0.0,0.0,기상청
488567201.0,0.0,0.0,비배분비용,2022,15711929613.0,0.0,0.0,기상청
264311723.0,0.0,0.0,(21)기타비용,2022,5734055676.0,0.0,0.0,기상청
99400000.0,0.0,0.0,(20)연구개발비,2022,342870000.0,0.0,0.0,기상청
1013769788.0,0.0,0.0,(19)평가손실,2022,59731579914.0,0.0,0.0,기상청
10191502738.0,0.0,0.0,(18)감가상각비,2022,11363726200.0,0.0,0.0,기상청
0.0,0.0,0.0,(17)보전비,2022,25386800.0,0.0,0.0,기상청
5412915491.0,0.0,0.0,(16)외주용역비,2022,5003533590.0,0.0,0.0,기상청
869065486.0,0.0,0.0,(15)업무추진비,2022,780714494.0,0.0,0.0,기상청
