계정명,전년도이전발생합계금액,전년도이전발생금액중이행기한도래액,전년도이전발생금액중이행기한미도래액,채권종류명,회계명,회계연도,소관명,이행기한도래합계금액,이행기한미도래합계금액,전년도말현재액,본년도발생합계금액,본년도발생금액중이행기한도래액,본년도발생금액중이행기한미도래액,총계금액
,0,0,0,재화및용역판매수입,농어업재해재보험기금,2011,농림수산식품부,0,0,0,0,0,0,0
,6314657262,0,6314657262,예금및예탁금,농어업재해재보험기금,2011,농림수산식품부,0,1.64526E+11,1.34402E+11,1.58211E+11,0,1.58211E+11,1.64526E+11
,44552850,44552850,0,재산수입,일반회계,2011,지식경제부,191354320,789260,97125520,147590730,146801470,789260,192143580
,681437080,681437080,0,경상이전수입,일반회계,2011,지식경제부,898532430,0,692866680,217095350,217095350,0,898532430
,22478820,22478820,0,재화및용역판매수입,일반회계,2011,지식경제부,45659740,0,33699130,23180920,23180920,0,45659740
,2684870650,2684870650,0,관유물매각대,일반회계,2011,지식경제부,3298025530,0,2684870650,613154880,613154880,0,3298025530
투자계정,0,0,0,재산수입,에너지및자원사업특별회계,2011,지식경제부,68750,598420,25175810,667170,68750,598420,667170
투자계정,1370114520,1370114520,0,경상이전수입,에너지및자원사업특별회계,2011,지식경제부,1650242840,8117623960,14986595310,8397752280,280128320,8117623960,9767866800
융자계정,0,0,0,재산수입,에너지및자원사업특별회계,2011,지식경제부,0,0,1676160,0,0,0,0
융자계정,7.05072E+12,0,7.05072E+12,융자회수금,에너지및자원사업특별회계,2011,지식경제부,0,8.15242E+12,8.11424E+12,1.1017E+12,0,1.1017E+12,8.15242E+12
,0,0,0,경상이전수입,우체국보험특별회계,2011,지식경제부,0,250000,4500000,250000,0,250000,250000
,0,0,0,관유물매각대,혁신도시건설특별회계,2011,지식경제부,0,0,0,0,0,0,0
지역개발계정,0,0,0,경상이전수입,광역지역발전특별회계,2011,지식경제부,0,0,0,0,0,0,0
광역발전계정,0,0,0,재산수입,광역지역발전특별회계,2011,지식경제부,0,0,0,0,0,0,0
광역발전계정,0,0,0,경상이전수입,광역지역발전특별회계,2011,지식경제부,0,0,0,0,0,0,0
자본계정,284370880,284370880,0,관유물매각대,우편사업특별회계,2011,지식경제부,307612880,283904300,284586430,307146300,23242000,283904300,591517180
자본계정,1.16558E+11,0,1.16558E+11,융자회수금,우편사업특별회계,2011,지식경제부,0,1.31496E+11,1.16558E+11,14938374000,0,14938374000,1.31496E+11
자본계정,35336000,0,35336000,기타수입,우편사업특별회계,2011,지식경제부,0,35366000,35336000,30000,0,30000,35366000
손익계정,326204010,326204010,0,재산수입,우편사업특별회계,2011,지식경제부,1015301330,210310190,741131290,899407510,689097320,210310190,1225611520
손익계정,568062890,568062890,0,경상이전수입,우편사업특별회계,2011,지식경제부,2380156300,382888880,4092430710,2194982290,1812093410,382888880,2763045180
자본계정,0,0,0,관유물매각대,우체국예금특별회계,2011,지식경제부,0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,우체국예금특별회계,2011,지식경제부,0,0,0,0,0,0,0
손익계정,8264654190,8264654190,0,경상이전수입,우체국예금특별회계,2011,지식경제부,8404052900,0,8264654190,139398710,139398710,0,8404052900
,0,0,0,재산수입,정보통신진흥기금,2011,지식경제부,0,0,0,0,0,0,0
,1316073850,1316073850,0,경상이전수입,정보통신진흥기금,2011,지식경제부,1549467570,0,2514710890,233393720,233393720,0,1549467570
,1.9573E+11,0,1.9573E+11,융자회수금,정보통신진흥기금,2011,지식경제부,0,2.2573E+11,3.215E+11,30000000000,0,30000000000,2.2573E+11
,0,0,0,예금및예탁금,정보통신진흥기금,2011,지식경제부,0,66476313,37859638407,66476313,0,66476313,66476313
,0,0,0,재산수입,전력산업기반기금,2011,지식경제부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,전력산업기반기금,2011,지식경제부,21920323610,2.67952E+11,3.40123E+11,2.89872E+11,21920323610,2.67952E+11,2.89872E+11
,6.5611E+11,0,6.5611E+11,융자회수금,전력산업기반기금,2011,지식경제부,0,6.7611E+11,7.72696E+11,20000000000,0,20000000000,6.7611E+11
,0,0,0,예금및예탁금,전력산업기반기금,2011,지식경제부,0,2.915E+11,3.214E+11,2.915E+11,0,2.915E+11,2.915E+11
,0,0,0,재산수입,방사성폐기물관리기금,2011,지식경제부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,방사성폐기물관리기금,2011,지식경제부,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,방사성폐기물관리기금,2011,지식경제부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,방사성폐기물관리기금,2011,지식경제부,0,1.86704E+11,95932000000,1.86704E+11,0,1.86704E+11,1.86704E+11
,15839110890,15839110890,0,재산수입,일반회계,2011,보건복지부,16947005160,131869920,17714724190,1239764190,1107894270,131869920,17078875080
,16359842130,16359842130,0,경상이전수입,일반회계,2011,보건복지부,75719981590,3655211270,1.3729E+11,63015350730,59360139460,3655211270,79375192860
,0,0,0,재화및용역판매수입,일반회계,2011,보건복지부,15047700,0,0,15047700,15047700,0,15047700
,0,0,0,관유물매각대,일반회계,2011,보건복지부,0,0,0,0,0,0,0
,48661975491,48661975491,0,융자회수금,일반회계,2011,보건복지부,48661975491,0,51937658850,0,0,0,48661975491
,121500000,121500000,0,기타수입,일반회계,2011,보건복지부,121500000,0,121500000,0,0,0,121500000
투자계정,5388882760,5388882760,0,경상이전수입,에너지및자원사업특별회계,2011,보건복지부,5390317860,0,5956418300,1435100,1435100,0,5390317860
자본계정,0,0,0,재산수입,국립재활원,2011,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립재활원,2011,보건복지부,21939280,53766070,53913700,75705350,21939280,53766070,75705350
손익계정,0,0,0,경상이전수입,국립재활원,2011,보건복지부,502310,136170,0,638480,502310,136170,638480
손익계정,7316930,6543670,773260,재화및용역판매수입,국립재활원,2011,보건복지부,14701300,173579550,53583070,180963920,8157630,172806290,188280850
손익계정,0,0,0,관유물매각대,국립재활원,2011,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립목포병원,2011,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립목포병원,2011,보건복지부,0,0,557960,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립목포병원,2011,보건복지부,191559450,2550,41890,191562000,191559450,2550,191562000
손익계정,0,0,0,재산수입,국립마산병원,2011,보건복지부,0,26370750,0,26370750,0,26370750,26370750
손익계정,0,0,0,경상이전수입,국립마산병원,2011,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립마산병원,2011,보건복지부,183290120,373362430,649441060,556652550,183290120,373362430,556652550
손익계정,0,0,0,재산수입,국립정신건강센터,2011,보건복지부,0,0,0,0,0,0,0
